City	State	Year	Est. Population
Coppock city (pt.)	Iowa	2012	30
Coppock city (pt.)	Iowa	2013	30
Coppock city (pt.)	Iowa	2014	30
Coppock city (pt.)	Iowa	2015	30
Protivin city (pt.)	Iowa	2010	262
Protivin city (pt.)	Iowa	2011	262
Protivin city (pt.)	Iowa	2012	261
Protivin city (pt.)	Iowa	2013	263
Protivin city (pt.)	Iowa	2014	261
Protivin city (pt.)	Iowa	2015	259
Riceville city (pt.)	Iowa	2010	318
Riceville city (pt.)	Iowa	2011	318
Riceville city (pt.)	Iowa	2012	319
Riceville city (pt.)	Iowa	2013	323
Riceville city (pt.)	Iowa	2014	325
Riceville city (pt.)	Iowa	2015	327
Gilmore City city (pt.)	Iowa	2010	281
Gilmore City city (pt.)	Iowa	2011	280
Gilmore City city (pt.)	Iowa	2012	280
Gilmore City city (pt.)	Iowa	2013	281
Gilmore City city (pt.)	Iowa	2014	281
Gilmore City city (pt.)	Iowa	2015	277
Lu Verne city (pt.)	Iowa	2010	36
Lu Verne city (pt.)	Iowa	2011	36
Lu Verne city (pt.)	Iowa	2012	36
Lu Verne city (pt.)	Iowa	2013	36
Lu Verne city (pt.)	Iowa	2014	36
Lu Verne city (pt.)	Iowa	2015	35
North English city (pt.)	Iowa	2010	1032
North English city (pt.)	Iowa	2011	1031
North English city (pt.)	Iowa	2012	1027
North English city (pt.)	Iowa	2013	1018
North English city (pt.)	Iowa	2014	1019
North English city (pt.)	Iowa	2015	1015
Victor city (pt.)	Iowa	2010	778
Victor city (pt.)	Iowa	2011	777
Victor city (pt.)	Iowa	2012	779
Victor city (pt.)	Iowa	2013	770
Victor city (pt.)	Iowa	2014	778
Victor city (pt.)	Iowa	2015	777
Maquoketa city (pt.)	Iowa	2010	6139
Maquoketa city (pt.)	Iowa	2011	6130
Maquoketa city (pt.)	Iowa	2012	6083
Maquoketa city (pt.)	Iowa	2013	6079
Maquoketa city (pt.)	Iowa	2014	6040
Maquoketa city (pt.)	Iowa	2015	6001
Zwingle city (pt.)	Iowa	2010	26
Zwingle city (pt.)	Iowa	2011	26
Zwingle city (pt.)	Iowa	2012	26
Zwingle city (pt.)	Iowa	2013	26
Zwingle city (pt.)	Iowa	2014	26
Zwingle city (pt.)	Iowa	2015	25
Mitchellville city (pt.)	Iowa	2010	26
Mitchellville city (pt.)	Iowa	2011	26
Mitchellville city (pt.)	Iowa	2012	26
Mitchellville city (pt.)	Iowa	2013	26
Mitchellville city (pt.)	Iowa	2014	26
Mitchellville city (pt.)	Iowa	2015	26
Coppock city (pt.)	Iowa	2010	4
Coppock city (pt.)	Iowa	2011	4
Coppock city (pt.)	Iowa	2012	4
Coppock city (pt.)	Iowa	2013	4
Coppock city (pt.)	Iowa	2014	4
Coppock city (pt.)	Iowa	2015	4
West Branch city (pt.)	Iowa	2010	95
West Branch city (pt.)	Iowa	2011	95
West Branch city (pt.)	Iowa	2012	96
West Branch city (pt.)	Iowa	2013	98
West Branch city (pt.)	Iowa	2014	98
West Branch city (pt.)	Iowa	2015	99
Cascade city (pt.)	Iowa	2010	395
Cascade city (pt.)	Iowa	2011	398
Cascade city (pt.)	Iowa	2012	403
Cascade city (pt.)	Iowa	2013	404
Cascade city (pt.)	Iowa	2014	407
Cascade city (pt.)	Iowa	2015	413
Keota city (pt.)	Iowa	2010	1009
Keota city (pt.)	Iowa	2011	1008
Keota city (pt.)	Iowa	2012	995
Keota city (pt.)	Iowa	2013	1005
Keota city (pt.)	Iowa	2014	996
Keota city (pt.)	Iowa	2015	976
North English city (pt.)	Iowa	2010	9
North English city (pt.)	Iowa	2011	9
North English city (pt.)	Iowa	2012	9
North English city (pt.)	Iowa	2013	9
North English city (pt.)	Iowa	2014	9
North English city (pt.)	Iowa	2015	9
Lu Verne city (pt.)	Iowa	2010	225
Lu Verne city (pt.)	Iowa	2011	225
Lu Verne city (pt.)	Iowa	2012	223
Lu Verne city (pt.)	Iowa	2013	222
Lu Verne city (pt.)	Iowa	2014	221
Lu Verne city (pt.)	Iowa	2015	221
West Bend city (pt.)	Iowa	2010	24
West Bend city (pt.)	Iowa	2011	24
West Bend city (pt.)	Iowa	2012	24
West Bend city (pt.)	Iowa	2013	24
West Bend city (pt.)	Iowa	2014	23
West Bend city (pt.)	Iowa	2015	24
Walford city (pt.)	Iowa	2010	382
Walford city (pt.)	Iowa	2011	382
Walford city (pt.)	Iowa	2012	384
Walford city (pt.)	Iowa	2013	385
Walford city (pt.)	Iowa	2014	384
Walford city (pt.)	Iowa	2015	393
Bevington city (pt.)	Iowa	2010	58
Bevington city (pt.)	Iowa	2011	58
Bevington city (pt.)	Iowa	2012	58
Bevington city (pt.)	Iowa	2013	57
Bevington city (pt.)	Iowa	2014	56
Bevington city (pt.)	Iowa	2015	57
West Des Moines city (pt.)	Iowa	2010	1
West Des Moines city (pt.)	Iowa	2011	1
West Des Moines city (pt.)	Iowa	2012	1
West Des Moines city (pt.)	Iowa	2013	1
West Des Moines city (pt.)	Iowa	2014	1
West Des Moines city (pt.)	Iowa	2015	1
Barnes City city (pt.)	Iowa	2010	159
Barnes City city (pt.)	Iowa	2011	159
Barnes City city (pt.)	Iowa	2012	160
Barnes City city (pt.)	Iowa	2013	159
Barnes City city (pt.)	Iowa	2014	159
Barnes City city (pt.)	Iowa	2015	159
Eddyville city (pt.)	Iowa	2010	221
Eddyville city (pt.)	Iowa	2011	221
Eddyville city (pt.)	Iowa	2012	223
Eddyville city (pt.)	Iowa	2013	224
Eddyville city (pt.)	Iowa	2014	224
Eddyville city (pt.)	Iowa	2015	224
Pella city (pt.)	Iowa	2010	1
Pella city (pt.)	Iowa	2011	1
Pella city (pt.)	Iowa	2012	1
Pella city (pt.)	Iowa	2013	1
Pella city (pt.)	Iowa	2014	1
Pella city (pt.)	Iowa	2015	1
Pella city (pt.)	Iowa	2010	10357
Pella city (pt.)	Iowa	2011	10333
Pella city (pt.)	Iowa	2012	10344
Pella city (pt.)	Iowa	2013	10355
Pella city (pt.)	Iowa	2014	10224
Pella city (pt.)	Iowa	2015	10344
Le Grand city (pt.)	Iowa	2010	938
Le Grand city (pt.)	Iowa	2011	939
Le Grand city (pt.)	Iowa	2012	947
Le Grand city (pt.)	Iowa	2013	945
Le Grand city (pt.)	Iowa	2014	946
Le Grand city (pt.)	Iowa	2015	947
Tabor city (pt.)	Iowa	2010	84
Tabor city (pt.)	Iowa	2011	84
Tabor city (pt.)	Iowa	2012	84
Tabor city (pt.)	Iowa	2013	83
Tabor city (pt.)	Iowa	2014	83
Tabor city (pt.)	Iowa	2015	83
Riceville city (pt.)	Iowa	2010	467
Riceville city (pt.)	Iowa	2011	469
Riceville city (pt.)	Iowa	2012	467
Riceville city (pt.)	Iowa	2013	469
Riceville city (pt.)	Iowa	2014	468
Riceville city (pt.)	Iowa	2015	479
Eddyville city (pt.)	Iowa	2010	2
Eddyville city (pt.)	Iowa	2011	2
Eddyville city (pt.)	Iowa	2012	2
Moravia city (pt.)	Iowa	2010	2
Moravia city (pt.)	Iowa	2011	2
Moravia city (pt.)	Iowa	2012	2
Moravia city (pt.)	Iowa	2013	2
Moravia city (pt.)	Iowa	2014	2
Moravia city (pt.)	Iowa	2015	2
Blue Grass city (pt.)	Iowa	2010	16
Blue Grass city (pt.)	Iowa	2011	16
Blue Grass city (pt.)	Iowa	2012	16
Blue Grass city (pt.)	Iowa	2013	18
Blue Grass city (pt.)	Iowa	2014	18
Blue Grass city (pt.)	Iowa	2015	30
Durant city (pt.)	Iowa	2010	5
Durant city (pt.)	Iowa	2011	5
Durant city (pt.)	Iowa	2012	5
Durant city (pt.)	Iowa	2013	8
Durant city (pt.)	Iowa	2014	8
Durant city (pt.)	Iowa	2015	8
Wilton city (pt.)	Iowa	2010	2783
Wilton city (pt.)	Iowa	2011	2784
Wilton city (pt.)	Iowa	2012	2784
Wilton city (pt.)	Iowa	2013	2789
Wilton city (pt.)	Iowa	2014	2792
Wilton city (pt.)	Iowa	2015	2788
Sheldon city (pt.)	Iowa	2010	5020
Sheldon city (pt.)	Iowa	2011	5023
Sheldon city (pt.)	Iowa	2012	4957
Sheldon city (pt.)	Iowa	2013	4950
Sheldon city (pt.)	Iowa	2014	4915
Sheldon city (pt.)	Iowa	2015	4937
Shenandoah city (pt.)	Iowa	2010	5150
Shenandoah city (pt.)	Iowa	2011	5148
Shenandoah city (pt.)	Iowa	2012	5137
Shenandoah city (pt.)	Iowa	2013	5085
Shenandoah city (pt.)	Iowa	2014	5056
Shenandoah city (pt.)	Iowa	2015	5027
West Bend city (pt.)	Iowa	2010	761
West Bend city (pt.)	Iowa	2011	759
West Bend city (pt.)	Iowa	2012	763
West Bend city (pt.)	Iowa	2013	755
West Bend city (pt.)	Iowa	2014	740
West Bend city (pt.)	Iowa	2015	739
Sioux City city (pt.)	Iowa	2010	6
Sioux City city (pt.)	Iowa	2011	6
Sioux City city (pt.)	Iowa	2012	6
Sioux City city (pt.)	Iowa	2013	6
Sioux City city (pt.)	Iowa	2014	6
Sioux City city (pt.)	Iowa	2015	6
Gilmore City city (pt.)	Iowa	2010	223
Gilmore City city (pt.)	Iowa	2011	222
Gilmore City city (pt.)	Iowa	2012	221
Gilmore City city (pt.)	Iowa	2013	221
Gilmore City city (pt.)	Iowa	2014	223
Gilmore City city (pt.)	Iowa	2015	223
Carlisle city (pt.)	Iowa	2010	87
Carlisle city (pt.)	Iowa	2011	87
Carlisle city (pt.)	Iowa	2012	87
Carlisle city (pt.)	Iowa	2013	88
Carlisle city (pt.)	Iowa	2014	88
Carlisle city (pt.)	Iowa	2015	91
Clive city (pt.)	Iowa	2010	10728
Clive city (pt.)	Iowa	2011	10770
Clive city (pt.)	Iowa	2012	10914
Clive city (pt.)	Iowa	2013	10970
Clive city (pt.)	Iowa	2014	11180
Clive city (pt.)	Iowa	2015	11488
Des Moines city (pt.)	Iowa	2010	203971
Des Moines city (pt.)	Iowa	2011	204358
Des Moines city (pt.)	Iowa	2012	205777
Des Moines city (pt.)	Iowa	2013	206760
Des Moines city (pt.)	Iowa	2014	207570
Des Moines city (pt.)	Iowa	2015	209494
Granger city (pt.)	Iowa	2010	212
Granger city (pt.)	Iowa	2011	212
Granger city (pt.)	Iowa	2012	219
Granger city (pt.)	Iowa	2013	223
Granger city (pt.)	Iowa	2014	227
Granger city (pt.)	Iowa	2015	233
Grimes city (pt.)	Iowa	2010	8242
Grimes city (pt.)	Iowa	2011	8346
Grimes city (pt.)	Iowa	2012	8731
Grimes city (pt.)	Iowa	2013	9034
Grimes city (pt.)	Iowa	2014	9350
Grimes city (pt.)	Iowa	2015	9784
Mitchellville city (pt.)	Iowa	2010	2228
Mitchellville city (pt.)	Iowa	2011	2231
Mitchellville city (pt.)	Iowa	2012	2198
Mitchellville city (pt.)	Iowa	2013	2229
Mitchellville city (pt.)	Iowa	2014	2196
Mitchellville city (pt.)	Iowa	2015	2272
Sheldahl city (pt.)	Iowa	2010	134
Sheldahl city (pt.)	Iowa	2011	134
Sheldahl city (pt.)	Iowa	2012	135
Sheldahl city (pt.)	Iowa	2013	135
Sheldahl city (pt.)	Iowa	2014	135
Sheldahl city (pt.)	Iowa	2015	135
Urbandale city (pt.)	Iowa	2010	33090
Urbandale city (pt.)	Iowa	2011	33199
Urbandale city (pt.)	Iowa	2012	33601
Urbandale city (pt.)	Iowa	2013	33827
Urbandale city (pt.)	Iowa	2014	34352
Urbandale city (pt.)	Iowa	2015	34868
West Des Moines city (pt.)	Iowa	2010	44998
West Des Moines city (pt.)	Iowa	2011	45238
West Des Moines city (pt.)	Iowa	2012	46009
West Des Moines city (pt.)	Iowa	2013	46756
West Des Moines city (pt.)	Iowa	2014	48132
West Des Moines city (pt.)	Iowa	2015	49762
Shelby city (pt.)	Iowa	2010	23
Shelby city (pt.)	Iowa	2011	23
Shelby city (pt.)	Iowa	2012	23
Shelby city (pt.)	Iowa	2013	23
Shelby city (pt.)	Iowa	2014	23
Shelby city (pt.)	Iowa	2015	23
Barnes City city (pt.)	Iowa	2010	17
Barnes City city (pt.)	Iowa	2011	17
Barnes City city (pt.)	Iowa	2012	17
Barnes City city (pt.)	Iowa	2013	17
Barnes City city (pt.)	Iowa	2014	17
Barnes City city (pt.)	Iowa	2015	17
Victor city (pt.)	Iowa	2010	115
Victor city (pt.)	Iowa	2011	115
Victor city (pt.)	Iowa	2012	114
Victor city (pt.)	Iowa	2013	114
Victor city (pt.)	Iowa	2014	114
Victor city (pt.)	Iowa	2015	114
Clearfield city (pt.)	Iowa	2010	6
Clearfield city (pt.)	Iowa	2011	6
Clearfield city (pt.)	Iowa	2012	6
Clearfield city (pt.)	Iowa	2013	6
Clearfield city (pt.)	Iowa	2014	6
Clearfield city (pt.)	Iowa	2015	6
Shannon City city (pt.)	Iowa	2010	5
Shannon City city (pt.)	Iowa	2011	5
Shannon City city (pt.)	Iowa	2012	5
Shannon City city (pt.)	Iowa	2013	5
Shannon City city (pt.)	Iowa	2014	5
Shannon City city (pt.)	Iowa	2015	5
Lytton city (pt.)	Iowa	2010	273
Lytton city (pt.)	Iowa	2011	273
Lytton city (pt.)	Iowa	2012	270
Lytton city (pt.)	Iowa	2013	269
Lytton city (pt.)	Iowa	2014	264
Lytton city (pt.)	Iowa	2015	265
Blue Grass city (pt.)	Iowa	2010	1436
Blue Grass city (pt.)	Iowa	2011	1441
Blue Grass city (pt.)	Iowa	2012	1477
Blue Grass city (pt.)	Iowa	2013	1539
Blue Grass city (pt.)	Iowa	2014	1571
Blue Grass city (pt.)	Iowa	2015	1594
Durant city (pt.)	Iowa	2010	92
Durant city (pt.)	Iowa	2011	92
Durant city (pt.)	Iowa	2012	93
Durant city (pt.)	Iowa	2013	93
Durant city (pt.)	Iowa	2014	94
Durant city (pt.)	Iowa	2015	94
Walcott city (pt.)	Iowa	2010	1619
Walcott city (pt.)	Iowa	2011	1620
Walcott city (pt.)	Iowa	2012	1621
Walcott city (pt.)	Iowa	2013	1624
Walcott city (pt.)	Iowa	2014	1629
Walcott city (pt.)	Iowa	2015	1631
Shelby city (pt.)	Iowa	2010	618
Shelby city (pt.)	Iowa	2011	617
Shelby city (pt.)	Iowa	2012	609
Shelby city (pt.)	Iowa	2013	607
Shelby city (pt.)	Iowa	2014	599
Shelby city (pt.)	Iowa	2015	597
Sheldon city (pt.)	Iowa	2010	171
Sheldon city (pt.)	Iowa	2011	171
Sheldon city (pt.)	Iowa	2012	172
Sheldon city (pt.)	Iowa	2013	173
Sheldon city (pt.)	Iowa	2014	172
Sheldon city (pt.)	Iowa	2015	172
Sheldahl city (pt.)	Iowa	2010	156
Sheldahl city (pt.)	Iowa	2011	156
Sheldahl city (pt.)	Iowa	2012	156
Sheldahl city (pt.)	Iowa	2013	156
Sheldahl city (pt.)	Iowa	2014	156
Sheldahl city (pt.)	Iowa	2015	156
Clearfield city (pt.)	Iowa	2010	357
Clearfield city (pt.)	Iowa	2011	357
Clearfield city (pt.)	Iowa	2012	356
Clearfield city (pt.)	Iowa	2013	355
Clearfield city (pt.)	Iowa	2014	341
Clearfield city (pt.)	Iowa	2015	340
Lenox city (pt.)	Iowa	2010	1407
Lenox city (pt.)	Iowa	2011	1408
Lenox city (pt.)	Iowa	2012	1396
Lenox city (pt.)	Iowa	2013	1366
Lenox city (pt.)	Iowa	2014	1372
Lenox city (pt.)	Iowa	2015	1366
Shannon City city (pt.)	Iowa	2010	66
Shannon City city (pt.)	Iowa	2011	66
Shannon City city (pt.)	Iowa	2012	66
Shannon City city (pt.)	Iowa	2013	67
Shannon City city (pt.)	Iowa	2014	67
Shannon City city (pt.)	Iowa	2015	66
Eddyville city (pt.)	Iowa	2010	801
Eddyville city (pt.)	Iowa	2011	802
Eddyville city (pt.)	Iowa	2012	796
Eddyville city (pt.)	Iowa	2013	796
Eddyville city (pt.)	Iowa	2014	795
Eddyville city (pt.)	Iowa	2015	792
Bevington city (pt.)	Iowa	2010	5
Bevington city (pt.)	Iowa	2011	5
Bevington city (pt.)	Iowa	2012	5
Bevington city (pt.)	Iowa	2013	5
Bevington city (pt.)	Iowa	2014	5
Bevington city (pt.)	Iowa	2015	5
Carlisle city (pt.)	Iowa	2010	3804
Carlisle city (pt.)	Iowa	2011	3808
Carlisle city (pt.)	Iowa	2012	3833
Carlisle city (pt.)	Iowa	2013	3864
Carlisle city (pt.)	Iowa	2014	3892
Carlisle city (pt.)	Iowa	2015	4016
Des Moines city (pt.)	Iowa	2010	215
Des Moines city (pt.)	Iowa	2011	215
Des Moines city (pt.)	Iowa	2012	214
Des Moines city (pt.)	Iowa	2013	215
Des Moines city (pt.)	Iowa	2014	216
Des Moines city (pt.)	Iowa	2015	215
Norwalk city (pt.)	Iowa	2010	8978
Norwalk city (pt.)	Iowa	2011	9034
Norwalk city (pt.)	Iowa	2012	9290
Norwalk city (pt.)	Iowa	2013	9450
Norwalk city (pt.)	Iowa	2014	9630
Norwalk city (pt.)	Iowa	2015	9872
West Des Moines city (pt.)	Iowa	2010	41
West Des Moines city (pt.)	Iowa	2011	41
West Des Moines city (pt.)	Iowa	2012	41
West Des Moines city (pt.)	Iowa	2013	41
West Des Moines city (pt.)	Iowa	2014	41
West Des Moines city (pt.)	Iowa	2015	43
Coppock city (pt.)	Iowa	2010	13
Coppock city (pt.)	Iowa	2011	13
Coppock city (pt.)	Iowa	2012	13
Coppock city (pt.)	Iowa	2013	13
Coppock city (pt.)	Iowa	2014	13
Coppock city (pt.)	Iowa	2015	13
Stratford city (pt.)	Iowa	2010	30
Stratford city (pt.)	Iowa	2011	30
Stratford city (pt.)	Iowa	2012	30
Stratford city (pt.)	Iowa	2013	29
Stratford city (pt.)	Iowa	2014	29
Stratford city (pt.)	Iowa	2015	29
Forest City city (pt.)	Iowa	2010	3812
Forest City city (pt.)	Iowa	2011	3802
Forest City city (pt.)	Iowa	2012	3725
Forest City city (pt.)	Iowa	2013	3705
Forest City city (pt.)	Iowa	2014	3623
Forest City city (pt.)	Iowa	2015	3696
Sioux City city (pt.)	Iowa	2010	82682
Sioux City city (pt.)	Iowa	2011	82828
Sioux City city (pt.)	Iowa	2012	83046
Sioux City city (pt.)	Iowa	2013	82742
Sioux City city (pt.)	Iowa	2014	82646
Sioux City city (pt.)	Iowa	2015	82680
Dows city (pt.)	Iowa	2010	460
Dows city (pt.)	Iowa	2011	459
Dows city (pt.)	Iowa	2012	453
Dows city (pt.)	Iowa	2013	451
Dows city (pt.)	Iowa	2014	448
Dows city (pt.)	Iowa	2015	443
Greeley County unified government (balance)	Kansas	2010	436
Greeley County unified government (balance)	Kansas	2011	440
Greeley County unified government (balance)	Kansas	2012	438
Greeley County unified government (balance)	Kansas	2013	444
Greeley County unified government (balance)	Kansas	2014	452
Greeley County unified government (balance)	Kansas	2015	455
Greeley County unified government	Kansas	2010	1177
Greeley County unified government	Kansas	2011	1187
Greeley County unified government	Kansas	2012	1182
Greeley County unified government	Kansas	2013	1197
Greeley County unified government	Kansas	2014	1215
Greeley County unified government	Kansas	2015	1232
Greeley County unified government (balance)	Kansas	2010	436
Greeley County unified government (balance)	Kansas	2011	440
Greeley County unified government (balance)	Kansas	2012	438
Greeley County unified government (balance)	Kansas	2013	444
Greeley County unified government (balance)	Kansas	2014	452
Greeley County unified government (balance)	Kansas	2015	455
Sabetha city (pt.)	Kansas	2010	7
Sabetha city (pt.)	Kansas	2011	7
Sabetha city (pt.)	Kansas	2012	7
Sabetha city (pt.)	Kansas	2013	7
Sabetha city (pt.)	Kansas	2014	7
Sabetha city (pt.)	Kansas	2015	7
Reserve city (pt.)	Kansas	2010	82
Reserve city (pt.)	Kansas	2011	82
Reserve city (pt.)	Kansas	2012	82
Reserve city (pt.)	Kansas	2013	82
Reserve city (pt.)	Kansas	2014	82
Reserve city (pt.)	Kansas	2015	81
Reserve city (pt.)	Kansas	2010	2
Reserve city (pt.)	Kansas	2011	2
Reserve city (pt.)	Kansas	2012	2
Reserve city (pt.)	Kansas	2013	2
Reserve city (pt.)	Kansas	2014	2
Reserve city (pt.)	Kansas	2015	2
Sabetha city (pt.)	Kansas	2010	7
Sabetha city (pt.)	Kansas	2011	7
Sabetha city (pt.)	Kansas	2012	7
Sabetha city (pt.)	Kansas	2013	7
Sabetha city (pt.)	Kansas	2014	7
Sabetha city (pt.)	Kansas	2015	7
Andover city (pt.)	Kansas	2010	11791
Andover city (pt.)	Kansas	2011	11828
Andover city (pt.)	Kansas	2012	11941
Andover city (pt.)	Kansas	2013	12090
Andover city (pt.)	Kansas	2014	12273
Andover city (pt.)	Kansas	2015	12497
Andover city (pt.)	Kansas	2010	11574
Andover city (pt.)	Kansas	2011	11611
Andover city (pt.)	Kansas	2012	11722
Andover city (pt.)	Kansas	2013	11867
Andover city (pt.)	Kansas	2014	12045
Andover city (pt.)	Kansas	2015	12264
Andover city (pt.)	Kansas	2010	217
Andover city (pt.)	Kansas	2011	217
Andover city (pt.)	Kansas	2012	219
Andover city (pt.)	Kansas	2013	223
Andover city (pt.)	Kansas	2014	228
Andover city (pt.)	Kansas	2015	233
Rose Hill city (pt.)	Kansas	2010	2484
Rose Hill city (pt.)	Kansas	2011	2486
Rose Hill city (pt.)	Kansas	2012	2485
Rose Hill city (pt.)	Kansas	2013	2483
Rose Hill city (pt.)	Kansas	2014	2486
Rose Hill city (pt.)	Kansas	2015	2500
Rose Hill city (pt.)	Kansas	2010	1447
Rose Hill city (pt.)	Kansas	2011	1449
Rose Hill city (pt.)	Kansas	2012	1449
Rose Hill city (pt.)	Kansas	2013	1448
Rose Hill city (pt.)	Kansas	2014	1450
Rose Hill city (pt.)	Kansas	2015	1458
Clifton city (pt.)	Kansas	2010	252
Clifton city (pt.)	Kansas	2011	252
Clifton city (pt.)	Kansas	2012	251
Clifton city (pt.)	Kansas	2013	251
Clifton city (pt.)	Kansas	2014	248
Clifton city (pt.)	Kansas	2015	246
Vining city (pt.)	Kansas	2010	29
Vining city (pt.)	Kansas	2011	29
Vining city (pt.)	Kansas	2012	29
Vining city (pt.)	Kansas	2013	29
Vining city (pt.)	Kansas	2014	28
Vining city (pt.)	Kansas	2015	28
Geuda Springs city (pt.)	Kansas	2010	20
Geuda Springs city (pt.)	Kansas	2011	20
Geuda Springs city (pt.)	Kansas	2012	20
Geuda Springs city (pt.)	Kansas	2013	20
Geuda Springs city (pt.)	Kansas	2014	20
Geuda Springs city (pt.)	Kansas	2015	20
Geuda Springs city (pt.)	Kansas	2010	20
Geuda Springs city (pt.)	Kansas	2011	20
Geuda Springs city (pt.)	Kansas	2012	20
Geuda Springs city (pt.)	Kansas	2013	20
Geuda Springs city (pt.)	Kansas	2014	20
Geuda Springs city (pt.)	Kansas	2015	20
Udall city (pt.)	Kansas	2010	71
Udall city (pt.)	Kansas	2011	71
Udall city (pt.)	Kansas	2012	71
Udall city (pt.)	Kansas	2013	71
Udall city (pt.)	Kansas	2014	71
Udall city (pt.)	Kansas	2015	70
Udall city (pt.)	Kansas	2010	682
Udall city (pt.)	Kansas	2011	682
Udall city (pt.)	Kansas	2012	679
Udall city (pt.)	Kansas	2013	677
Udall city (pt.)	Kansas	2014	674
Udall city (pt.)	Kansas	2015	667
Clayton city (pt.)	Kansas	2010	6
Clayton city (pt.)	Kansas	2011	6
Clayton city (pt.)	Kansas	2012	6
Clayton city (pt.)	Kansas	2013	6
Clayton city (pt.)	Kansas	2014	6
Clayton city (pt.)	Kansas	2015	6
Jennings city (pt.)	Kansas	2010	93
Jennings city (pt.)	Kansas	2011	92
Jennings city (pt.)	Kansas	2012	92
Jennings city (pt.)	Kansas	2013	91
Jennings city (pt.)	Kansas	2014	92
Jennings city (pt.)	Kansas	2015	91
Clayton city (pt.)	Kansas	2010	6
Clayton city (pt.)	Kansas	2011	6
Clayton city (pt.)	Kansas	2012	6
Clayton city (pt.)	Kansas	2013	6
Clayton city (pt.)	Kansas	2014	6
Clayton city (pt.)	Kansas	2015	6
Jennings city (pt.)	Kansas	2010	3
Jennings city (pt.)	Kansas	2011	3
Jennings city (pt.)	Kansas	2012	3
Jennings city (pt.)	Kansas	2013	3
Jennings city (pt.)	Kansas	2014	3
Jennings city (pt.)	Kansas	2015	3
Herington city (pt.)	Kansas	2010	2526
Herington city (pt.)	Kansas	2011	2527
Herington city (pt.)	Kansas	2012	2511
Herington city (pt.)	Kansas	2013	2489
Herington city (pt.)	Kansas	2014	2431
Herington city (pt.)	Kansas	2015	2409
Solomon city (pt.)	Kansas	2010	1094
Solomon city (pt.)	Kansas	2011	1096
Solomon city (pt.)	Kansas	2012	1093
Solomon city (pt.)	Kansas	2013	1093
Solomon city (pt.)	Kansas	2014	1067
Solomon city (pt.)	Kansas	2015	1058
Herington city (pt.)	Kansas	2010	2526
Herington city (pt.)	Kansas	2011	2527
Herington city (pt.)	Kansas	2012	2511
Herington city (pt.)	Kansas	2013	2489
Herington city (pt.)	Kansas	2014	2431
Herington city (pt.)	Kansas	2015	2409
Solomon city (pt.)	Kansas	2010	1094
Solomon city (pt.)	Kansas	2011	1096
Solomon city (pt.)	Kansas	2012	1093
Solomon city (pt.)	Kansas	2013	1093
Solomon city (pt.)	Kansas	2014	1067
Solomon city (pt.)	Kansas	2015	1058
Victoria city (pt.)	Kansas	2010	562
Victoria city (pt.)	Kansas	2011	561
Victoria city (pt.)	Kansas	2012	565
Victoria city (pt.)	Kansas	2013	571
Victoria city (pt.)	Kansas	2014	571
Victoria city (pt.)	Kansas	2015	567
Victoria city (pt.)	Kansas	2010	652
Victoria city (pt.)	Kansas	2011	651
Victoria city (pt.)	Kansas	2012	655
Victoria city (pt.)	Kansas	2013	661
Victoria city (pt.)	Kansas	2014	661
Victoria city (pt.)	Kansas	2015	657
Morland city (pt.)	Kansas	2010	15
Morland city (pt.)	Kansas	2011	15
Morland city (pt.)	Kansas	2012	15
Morland city (pt.)	Kansas	2013	15
Morland city (pt.)	Kansas	2014	15
Morland city (pt.)	Kansas	2015	15
Morland city (pt.)	Kansas	2010	139
Morland city (pt.)	Kansas	2011	140
Morland city (pt.)	Kansas	2012	141
Morland city (pt.)	Kansas	2013	138
Morland city (pt.)	Kansas	2014	139
Morland city (pt.)	Kansas	2015	137
Greeley County unified government (balance)	Kansas	2010	436
Greeley County unified government (balance)	Kansas	2011	440
Greeley County unified government (balance)	Kansas	2012	438
Greeley County unified government (balance)	Kansas	2013	444
Greeley County unified government (balance)	Kansas	2014	452
Greeley County unified government (balance)	Kansas	2015	455
Township 1	Kansas	2010	963
Township 1	Kansas	2011	961
Township 1	Kansas	2012	948
Township 1	Kansas	2013	937
Township 1	Kansas	2014	920
Township 1	Kansas	2015	918
Balance of Township 1	Kansas	2010	337
Balance of Township 1	Kansas	2011	336
Balance of Township 1	Kansas	2012	332
Balance of Township 1	Kansas	2013	328
Balance of Township 1	Kansas	2014	323
Balance of Township 1	Kansas	2015	324
Township 2	Kansas	2010	115
Township 2	Kansas	2011	115
Township 2	Kansas	2012	113
Township 2	Kansas	2013	112
Township 2	Kansas	2014	110
Township 2	Kansas	2015	109
Balance of Township 2	Kansas	2010	104
Balance of Township 2	Kansas	2011	104
Balance of Township 2	Kansas	2012	102
Balance of Township 2	Kansas	2013	101
Balance of Township 2	Kansas	2014	99
Balance of Township 2	Kansas	2015	99
Township 3	Kansas	2010	300
Township 3	Kansas	2011	299
Township 3	Kansas	2012	296
Township 3	Kansas	2013	292
Township 3	Kansas	2014	288
Township 3	Kansas	2015	289
Township 4	Kansas	2010	220
Township 4	Kansas	2011	220
Township 4	Kansas	2012	217
Township 4	Kansas	2013	214
Township 4	Kansas	2014	210
Township 4	Kansas	2015	210
Balance of Township 4	Kansas	2010	150
Balance of Township 4	Kansas	2011	150
Balance of Township 4	Kansas	2012	148
Balance of Township 4	Kansas	2013	146
Balance of Township 4	Kansas	2014	143
