City	State	Year	Est. Population
Cowanshannock township	Pennsylvania	2011	2889
Cowanshannock township	Pennsylvania	2012	2887
Cowanshannock township	Pennsylvania	2013	2881
Cowanshannock township	Pennsylvania	2014	2873
Cowanshannock township	Pennsylvania	2015	2858
East Franklin township	Pennsylvania	2010	4082
East Franklin township	Pennsylvania	2011	4075
East Franklin township	Pennsylvania	2012	4069
East Franklin township	Pennsylvania	2013	4048
East Franklin township	Pennsylvania	2014	4035
East Franklin township	Pennsylvania	2015	4008
Gilpin township	Pennsylvania	2010	2506
Gilpin township	Pennsylvania	2011	2503
Gilpin township	Pennsylvania	2012	2495
Gilpin township	Pennsylvania	2013	2483
Gilpin township	Pennsylvania	2014	2470
Gilpin township	Pennsylvania	2015	2460
Hovey township	Pennsylvania	2010	98
Hovey township	Pennsylvania	2011	98
Hovey township	Pennsylvania	2012	98
Hovey township	Pennsylvania	2013	97
Hovey township	Pennsylvania	2014	97
Hovey township	Pennsylvania	2015	97
Kiskiminetas township	Pennsylvania	2010	4800
Kiskiminetas township	Pennsylvania	2011	4794
Kiskiminetas township	Pennsylvania	2012	4773
Kiskiminetas township	Pennsylvania	2013	4748
Kiskiminetas township	Pennsylvania	2014	4724
Kiskiminetas township	Pennsylvania	2015	4695
Kittanning township	Pennsylvania	2010	2265
Kittanning township	Pennsylvania	2011	2267
Kittanning township	Pennsylvania	2012	2268
Kittanning township	Pennsylvania	2013	2262
Kittanning township	Pennsylvania	2014	2263
Kittanning township	Pennsylvania	2015	2248
Madison township	Pennsylvania	2010	820
Madison township	Pennsylvania	2011	819
Madison township	Pennsylvania	2012	817
Madison township	Pennsylvania	2013	812
Madison township	Pennsylvania	2014	806
Madison township	Pennsylvania	2015	799
Mahoning township	Pennsylvania	2010	1425
Mahoning township	Pennsylvania	2011	1423
Mahoning township	Pennsylvania	2012	1415
Mahoning township	Pennsylvania	2013	1407
Mahoning township	Pennsylvania	2014	1399
Mahoning township	Pennsylvania	2015	1388
Manor township	Pennsylvania	2010	4241
Manor township	Pennsylvania	2011	4244
Manor township	Pennsylvania	2012	4248
Manor township	Pennsylvania	2013	4236
Manor township	Pennsylvania	2014	4239
Manor township	Pennsylvania	2015	4215
North Buffalo township	Pennsylvania	2010	3011
North Buffalo township	Pennsylvania	2011	3005
North Buffalo township	Pennsylvania	2012	3000
North Buffalo township	Pennsylvania	2013	2998
North Buffalo township	Pennsylvania	2014	2995
North Buffalo township	Pennsylvania	2015	2988
Parks township	Pennsylvania	2010	2741
Parks township	Pennsylvania	2011	2738
Parks township	Pennsylvania	2012	2729
Parks township	Pennsylvania	2013	2712
Parks township	Pennsylvania	2014	2697
Parks township	Pennsylvania	2015	2674
Perry township	Pennsylvania	2010	355
Perry township	Pennsylvania	2011	355
Perry township	Pennsylvania	2012	352
Perry township	Pennsylvania	2013	350
Perry township	Pennsylvania	2014	348
Perry township	Pennsylvania	2015	345
Pine township	Pennsylvania	2010	412
Pine township	Pennsylvania	2011	411
Pine township	Pennsylvania	2012	408
Pine township	Pennsylvania	2013	405
Pine township	Pennsylvania	2014	402
Pine township	Pennsylvania	2015	398
Plumcreek township	Pennsylvania	2010	2375
Plumcreek township	Pennsylvania	2011	2372
Plumcreek township	Pennsylvania	2012	2362
Plumcreek township	Pennsylvania	2013	2350
Plumcreek township	Pennsylvania	2014	2337
Plumcreek township	Pennsylvania	2015	2318
Rayburn township	Pennsylvania	2010	1907
Rayburn township	Pennsylvania	2011	1903
Rayburn township	Pennsylvania	2012	1892
Rayburn township	Pennsylvania	2013	1883
Rayburn township	Pennsylvania	2014	1872
Rayburn township	Pennsylvania	2015	1856
Redbank township	Pennsylvania	2010	1064
Redbank township	Pennsylvania	2011	1063
Redbank township	Pennsylvania	2012	1058
Redbank township	Pennsylvania	2013	1051
Redbank township	Pennsylvania	2014	1045
Redbank township	Pennsylvania	2015	1037
South Bend township	Pennsylvania	2010	1167
South Bend township	Pennsylvania	2011	1166
South Bend township	Pennsylvania	2012	1165
South Bend township	Pennsylvania	2013	1166
South Bend township	Pennsylvania	2014	1163
South Bend township	Pennsylvania	2015	1155
South Buffalo township	Pennsylvania	2010	2636
South Buffalo township	Pennsylvania	2011	2635
South Buffalo township	Pennsylvania	2012	2633
South Buffalo township	Pennsylvania	2013	2633
South Buffalo township	Pennsylvania	2014	2624
South Buffalo township	Pennsylvania	2015	2620
Sugarcreek township	Pennsylvania	2010	1539
Sugarcreek township	Pennsylvania	2011	1537
Sugarcreek township	Pennsylvania	2012	1534
Sugarcreek township	Pennsylvania	2013	1526
Sugarcreek township	Pennsylvania	2014	1520
Sugarcreek township	Pennsylvania	2015	1511
Valley township	Pennsylvania	2010	656
Valley township	Pennsylvania	2011	655
Valley township	Pennsylvania	2012	656
Valley township	Pennsylvania	2013	656
Valley township	Pennsylvania	2014	652
Valley township	Pennsylvania	2015	651
Washington township	Pennsylvania	2010	923
Washington township	Pennsylvania	2011	922
Washington township	Pennsylvania	2012	925
Washington township	Pennsylvania	2013	929
Washington township	Pennsylvania	2014	936
Washington township	Pennsylvania	2015	947
Wayne township	Pennsylvania	2010	1200
Wayne township	Pennsylvania	2011	1198
Wayne township	Pennsylvania	2012	1191
Wayne township	Pennsylvania	2013	1183
Wayne township	Pennsylvania	2014	1175
Wayne township	Pennsylvania	2015	1165
West Franklin township	Pennsylvania	2010	1853
West Franklin township	Pennsylvania	2011	1851
West Franklin township	Pennsylvania	2012	1844
West Franklin township	Pennsylvania	2013	1834
West Franklin township	Pennsylvania	2014	1822
West Franklin township	Pennsylvania	2015	1806
Brighton township	Pennsylvania	2010	8227
Brighton township	Pennsylvania	2011	8233
Brighton township	Pennsylvania	2012	8237
Brighton township	Pennsylvania	2013	8244
Brighton township	Pennsylvania	2014	8254
Brighton township	Pennsylvania	2015	8336
Center township	Pennsylvania	2010	11795
Center township	Pennsylvania	2011	11798
Center township	Pennsylvania	2012	11780
Center township	Pennsylvania	2013	11744
Center township	Pennsylvania	2014	11753
Center township	Pennsylvania	2015	11785
Chippewa township	Pennsylvania	2010	7620
Chippewa township	Pennsylvania	2011	7628
Chippewa township	Pennsylvania	2012	7692
Chippewa township	Pennsylvania	2013	7744
Chippewa township	Pennsylvania	2014	7781
Chippewa township	Pennsylvania	2015	7797
Darlington township	Pennsylvania	2010	1962
Darlington township	Pennsylvania	2011	1963
Darlington township	Pennsylvania	2012	1964
Darlington township	Pennsylvania	2013	1963
Darlington township	Pennsylvania	2014	1955
Darlington township	Pennsylvania	2015	1939
Daugherty township	Pennsylvania	2010	3187
Daugherty township	Pennsylvania	2011	3189
Daugherty township	Pennsylvania	2012	3182
Daugherty township	Pennsylvania	2013	3176
Daugherty township	Pennsylvania	2014	3163
Daugherty township	Pennsylvania	2015	3146
Franklin township	Pennsylvania	2010	4052
Franklin township	Pennsylvania	2011	4054
Franklin township	Pennsylvania	2012	4054
Franklin township	Pennsylvania	2013	4043
Franklin township	Pennsylvania	2014	4024
Franklin township	Pennsylvania	2015	4000
Greene township	Pennsylvania	2010	2356
Greene township	Pennsylvania	2011	2355
Greene township	Pennsylvania	2012	2372
Greene township	Pennsylvania	2013	2386
Greene township	Pennsylvania	2014	2389
Greene township	Pennsylvania	2015	2380
Hanover township	Pennsylvania	2010	3690
Hanover township	Pennsylvania	2011	3692
Hanover township	Pennsylvania	2012	3682
Hanover township	Pennsylvania	2013	3674
Hanover township	Pennsylvania	2014	3670
Hanover township	Pennsylvania	2015	3650
Harmony township	Pennsylvania	2010	3197
Harmony township	Pennsylvania	2011	3196
Harmony township	Pennsylvania	2012	3179
Harmony township	Pennsylvania	2013	3169
Harmony township	Pennsylvania	2014	3154
Harmony township	Pennsylvania	2015	3130
Hopewell township	Pennsylvania	2010	12593
Hopewell township	Pennsylvania	2011	12601
Hopewell township	Pennsylvania	2012	12594
Hopewell township	Pennsylvania	2013	12602
Hopewell township	Pennsylvania	2014	12594
Hopewell township	Pennsylvania	2015	12528
Independence township	Pennsylvania	2010	2503
Independence township	Pennsylvania	2011	2504
Independence township	Pennsylvania	2012	2495
Independence township	Pennsylvania	2013	2489
Independence township	Pennsylvania	2014	2479
Independence township	Pennsylvania	2015	2463
Marion township	Pennsylvania	2010	913
Marion township	Pennsylvania	2011	916
Marion township	Pennsylvania	2012	913
Marion township	Pennsylvania	2013	913
Marion township	Pennsylvania	2014	911
Marion township	Pennsylvania	2015	904
New Sewickley township	Pennsylvania	2010	7358
New Sewickley township	Pennsylvania	2011	7370
New Sewickley township	Pennsylvania	2012	7451
New Sewickley township	Pennsylvania	2013	7482
New Sewickley township	Pennsylvania	2014	7511
New Sewickley township	Pennsylvania	2015	7466
North Sewickley township	Pennsylvania	2010	5488
North Sewickley township	Pennsylvania	2011	5488
North Sewickley township	Pennsylvania	2012	5599
North Sewickley township	Pennsylvania	2013	5588
North Sewickley township	Pennsylvania	2014	5564
North Sewickley township	Pennsylvania	2015	5529
Patterson township	Pennsylvania	2010	3029
Patterson township	Pennsylvania	2011	3029
Patterson township	Pennsylvania	2012	3012
Patterson township	Pennsylvania	2013	3004
Patterson township	Pennsylvania	2014	3011
Patterson township	Pennsylvania	2015	2988
Potter township	Pennsylvania	2010	548
Potter township	Pennsylvania	2011	551
Potter township	Pennsylvania	2012	556
Potter township	Pennsylvania	2013	558
Potter township	Pennsylvania	2014	557
Potter township	Pennsylvania	2015	570
Pulaski township	Pennsylvania	2010	1503
Pulaski township	Pennsylvania	2011	1502
Pulaski township	Pennsylvania	2012	1493
Pulaski township	Pennsylvania	2013	1488
Pulaski township	Pennsylvania	2014	1482
Pulaski township	Pennsylvania	2015	1470
Raccoon township	Pennsylvania	2010	3064
Raccoon township	Pennsylvania	2011	3066
Raccoon township	Pennsylvania	2012	3057
Raccoon township	Pennsylvania	2013	3050
Raccoon township	Pennsylvania	2014	3040
Raccoon township	Pennsylvania	2015	3018
Rochester township	Pennsylvania	2010	2802
Rochester township	Pennsylvania	2011	2801
Rochester township	Pennsylvania	2012	2787
Rochester township	Pennsylvania	2013	2783
Rochester township	Pennsylvania	2014	2771
Rochester township	Pennsylvania	2015	2751
South Beaver township	Pennsylvania	2010	2717
South Beaver township	Pennsylvania	2011	2718
South Beaver township	Pennsylvania	2012	2707
South Beaver township	Pennsylvania	2013	2705
South Beaver township	Pennsylvania	2014	2700
South Beaver township	Pennsylvania	2015	2681
Vanport township	Pennsylvania	2010	1321
Vanport township	Pennsylvania	2011	1322
Vanport township	Pennsylvania	2012	1318
Vanport township	Pennsylvania	2013	1319
Vanport township	Pennsylvania	2014	1313
Vanport township	Pennsylvania	2015	1303
White township	Pennsylvania	2010	1394
White township	Pennsylvania	2011	1395
White township	Pennsylvania	2012	1389
White township	Pennsylvania	2013	1386
White township	Pennsylvania	2014	1381
White township	Pennsylvania	2015	1372
Bedford township	Pennsylvania	2010	5395
Bedford township	Pennsylvania	2011	5387
Bedford township	Pennsylvania	2012	5344
Bedford township	Pennsylvania	2013	5323
Bedford township	Pennsylvania	2014	5294
Bedford township	Pennsylvania	2015	5271
Bloomfield township	Pennsylvania	2010	1016
Bloomfield township	Pennsylvania	2011	1014
Bloomfield township	Pennsylvania	2012	1012
Bloomfield township	Pennsylvania	2013	1009
Bloomfield township	Pennsylvania	2014	1008
Bloomfield township	Pennsylvania	2015	1004
Broad Top township	Pennsylvania	2010	1687
Broad Top township	Pennsylvania	2011	1684
Broad Top township	Pennsylvania	2012	1668
Broad Top township	Pennsylvania	2013	1663
Broad Top township	Pennsylvania	2014	1652
Broad Top township	Pennsylvania	2015	1646
Colerain township	Pennsylvania	2010	1192
Colerain township	Pennsylvania	2011	1192
Colerain township	Pennsylvania	2012	1186
Colerain township	Pennsylvania	2013	1182
Colerain township	Pennsylvania	2014	1179
Colerain township	Pennsylvania	2015	1182
Cumberland Valley township	Pennsylvania	2010	1600
Cumberland Valley township	Pennsylvania	2011	1598
Cumberland Valley township	Pennsylvania	2012	1592
Cumberland Valley township	Pennsylvania	2013	1589
Cumberland Valley township	Pennsylvania	2014	1585
Cumberland Valley township	Pennsylvania	2015	1575
East Providence township	Pennsylvania	2010	1854
East Providence township	Pennsylvania	2011	1859
East Providence township	Pennsylvania	2012	1851
East Providence township	Pennsylvania	2013	1855
East Providence township	Pennsylvania	2014	1858
East Providence township	Pennsylvania	2015	1855
East St. Clair township	Pennsylvania	2010	3048
East St. Clair township	Pennsylvania	2011	3041
East St. Clair township	Pennsylvania	2012	3022
East St. Clair township	Pennsylvania	2013	3006
East St. Clair township	Pennsylvania	2014	2988
East St. Clair township	Pennsylvania	2015	2975
Harrison township	Pennsylvania	2010	972
Harrison township	Pennsylvania	2011	971
Harrison township	Pennsylvania	2012	961
Harrison township	Pennsylvania	2013	955
Harrison township	Pennsylvania	2014	948
Harrison township	Pennsylvania	2015	942
Hopewell township	Pennsylvania	2010	2010
Hopewell township	Pennsylvania	2011	2007
Hopewell township	Pennsylvania	2012	1996
Hopewell township	Pennsylvania	2013	1994
Hopewell township	Pennsylvania	2014	1982
Hopewell township	Pennsylvania	2015	1977
Juniata township	Pennsylvania	2010	948
Juniata township	Pennsylvania	2011	948
Juniata township	Pennsylvania	2012	950
Juniata township	Pennsylvania	2013	945
Juniata township	Pennsylvania	2014	941
Juniata township	Pennsylvania	2015	938
Kimmel township	Pennsylvania	2010	1629
Kimmel township	Pennsylvania	2011	1627
Kimmel township	Pennsylvania	2012	1610
Kimmel township	Pennsylvania	2013	1603
Kimmel township	Pennsylvania	2014	1595
Kimmel township	Pennsylvania	2015	1591
King township	Pennsylvania	2010	1238
King township	Pennsylvania	2011	1238
King township	Pennsylvania	2012	1233
King township	Pennsylvania	2013	1227
King township	Pennsylvania	2014	1220
King township	Pennsylvania	2015	1216
Liberty township	Pennsylvania	2010	1368
Liberty township	Pennsylvania	2011	1364
Liberty township	Pennsylvania	2012	1349
Liberty township	Pennsylvania	2013	1341
Liberty township	Pennsylvania	2014	1332
Liberty township	Pennsylvania	2015	1323
Lincoln township	Pennsylvania	2010	425
Lincoln township	Pennsylvania	2011	424
Lincoln township	Pennsylvania	2012	421
Lincoln township	Pennsylvania	2013	417
Lincoln township	Pennsylvania	2014	413
Lincoln township	Pennsylvania	2015	409
Londonderry township	Pennsylvania	2010	1856
Londonderry township	Pennsylvania	2011	1853
Londonderry township	Pennsylvania	2012	1845
Londonderry township	Pennsylvania	2013	1842
Londonderry township	Pennsylvania	2014	1828
Londonderry township	Pennsylvania	2015	1820
Mann township	Pennsylvania	2010	500
Mann township	Pennsylvania	2011	499
Mann township	Pennsylvania	2012	495
Mann township	Pennsylvania	2013	492
Mann township	Pennsylvania	2014	489
Mann township	Pennsylvania	2015	490
Monroe township	Pennsylvania	2010	1327
Monroe township	Pennsylvania	2011	1327
Monroe township	Pennsylvania	2012	1320
Monroe township	Pennsylvania	2013	1313
Monroe township	Pennsylvania	2014	1305
Monroe township	Pennsylvania	2015	1307
Napier township	Pennsylvania	2010	2198
Napier township	Pennsylvania	2011	2195
Napier township	Pennsylvania	2012	2184
Napier township	Pennsylvania	2013	2175
Napier township	Pennsylvania	2014	2161
Napier township	Pennsylvania	2015	2155
Pavia township	Pennsylvania	2010	295
Pavia township	Pennsylvania	2011	295
Pavia township	Pennsylvania	2012	291
Pavia township	Pennsylvania	2013	288
Pavia township	Pennsylvania	2014	285
Pavia township	Pennsylvania	2015	283
Snake Spring township	Pennsylvania	2010	1639
Snake Spring township	Pennsylvania	2011	1641
Snake Spring township	Pennsylvania	2012	1642
Snake Spring township	Pennsylvania	2013	1771
Snake Spring township	Pennsylvania	2014	1764
Snake Spring township	Pennsylvania	2015	1758
Southampton township	Pennsylvania	2010	976
Southampton township	Pennsylvania	2011	974
Southampton township	Pennsylvania	2012	967
Southampton township	Pennsylvania	2013	964
Southampton township	Pennsylvania	2014	957
Southampton township	Pennsylvania	2015	952
South Woodbury township	Pennsylvania	2010	2155
South Woodbury township	Pennsylvania	2011	2154
South Woodbury township	Pennsylvania	2012	2140
South Woodbury township	Pennsylvania	2013	2139
South Woodbury township	Pennsylvania	2014	2125
South Woodbury township	Pennsylvania	2015	2113
West Providence township	Pennsylvania	2010	3219
West Providence township	Pennsylvania	2011	3214
West Providence township	Pennsylvania	2012	3191
West Providence township	Pennsylvania	2013	3179
West Providence township	Pennsylvania	2014	3159
West Providence township	Pennsylvania	2015	3144
West St. Clair township	Pennsylvania	2010	1730
West St. Clair township	Pennsylvania	2011	1730
West St. Clair township	Pennsylvania	2012	1724
West St. Clair township	Pennsylvania	2013	1718
West St. Clair township	Pennsylvania	2014	1709
West St. Clair township	Pennsylvania	2015	1713
Woodbury township	Pennsylvania	2010	1263
Woodbury township	Pennsylvania	2011	1261
Woodbury township	Pennsylvania	2012	1259
Woodbury township	Pennsylvania	2013	1256
Woodbury township	Pennsylvania	2014	1253
Woodbury township	Pennsylvania	2015	1252
Albany township	Pennsylvania	2010	1726
Albany township	Pennsylvania	2011	1728
Albany township	Pennsylvania	2012	1730
Albany township	Pennsylvania	2013	1733
Albany township	Pennsylvania	2014	1739
Albany township	Pennsylvania	2015	1734
Alsace township	Pennsylvania	2010	3752
Alsace township	Pennsylvania	2011	3756
Alsace township	Pennsylvania	2012	3754
Alsace township	Pennsylvania	2013	3757
Alsace township	Pennsylvania	2014	3756
Alsace township	Pennsylvania	2015	3747
Amity township	Pennsylvania	2010	12579
Amity township	Pennsylvania	2011	12597
Amity township	Pennsylvania	2012	12631
Amity township	Pennsylvania	2013	12704
Amity township	Pennsylvania	2014	12785
Amity township	Pennsylvania	2015	12801
Bern township	Pennsylvania	2010	6825
Bern township	Pennsylvania	2011	6837
Bern township	Pennsylvania	2012	6864
Bern township	Pennsylvania	2013	6893
Bern township	Pennsylvania	2014	6918
Bern township	Pennsylvania	2015	6932
Bethel township	Pennsylvania	2010	4112
Bethel township	Pennsylvania	2011	4113
Bethel township	Pennsylvania	2012	4108
Bethel township	Pennsylvania	2013	4123
Bethel township	Pennsylvania	2014	4127
Bethel township	Pennsylvania	2015	4127
Brecknock township	Pennsylvania	2010	4585
Brecknock township	Pennsylvania	2011	4590
Brecknock township	Pennsylvania	2012	4598
Brecknock township	Pennsylvania	2013	4606
Brecknock township	Pennsylvania	2014	4614
Brecknock township	Pennsylvania	2015	4620
Caernarvon township	Pennsylvania	2010	4014
Caernarvon township	Pennsylvania	2011	4018
Caernarvon township	Pennsylvania	2012	4018
Caernarvon township	Pennsylvania	2013	4027
Caernarvon township	Pennsylvania	2014	4033
Caernarvon township	Pennsylvania	2015	4031
Centre township	Pennsylvania	2010	4036
Centre township	Pennsylvania	2011	4043
Centre township	Pennsylvania	2012	4045
Centre township	Pennsylvania	2013	4052
Centre township	Pennsylvania	2014	4056
Centre township	Pennsylvania	2015	4062
Colebrookdale township	Pennsylvania	2010	5061
Colebrookdale township	Pennsylvania	2011	5064
Colebrookdale township	Pennsylvania	2012	5065
Colebrookdale township	Pennsylvania	2013	5073
Colebrookdale township	Pennsylvania	2014	5074
Colebrookdale township	Pennsylvania	2015	5065
Cumru township	Pennsylvania	2010	15278
Cumru township	Pennsylvania	2011	15295
Cumru township	Pennsylvania	2012	15317
Cumru township	Pennsylvania	2013	15342
Cumru township	Pennsylvania	2014	15359
Cumru township	Pennsylvania	2015	15346
District township	Pennsylvania	2010	1386
District township	Pennsylvania	2011	1387
District township	Pennsylvania	2012	1396
District township	Pennsylvania	2013	1403
District township	Pennsylvania	2014	1406
District township	Pennsylvania	2015	1406
Douglass township	Pennsylvania	2010	3450
Douglass township	Pennsylvania	2011	3458
Douglass township	Pennsylvania	2012	3459
Douglass township	Pennsylvania	2013	3479
Douglass township	Pennsylvania	2014	3498
Douglass township	Pennsylvania	2015	3528
Earl township	Pennsylvania	2010	3199
Earl township	Pennsylvania	2011	3202
Earl township	Pennsylvania	2012	3201
Earl township	Pennsylvania	2013	3211
Earl township	Pennsylvania	2014	3215
Earl township	Pennsylvania	2015	3223
Exeter township	Pennsylvania	2010	25550
Exeter township	Pennsylvania	2011	25598
Exeter township	Pennsylvania	2012	25634
Exeter township	Pennsylvania	2013	25713
Exeter township	Pennsylvania	2014	25769
Exeter township	Pennsylvania	2015	25808
Greenwich township	Pennsylvania	2010	3723
Greenwich township	Pennsylvania	2011	3729
Greenwich township	Pennsylvania	2012	3729
Greenwich township	Pennsylvania	2013	3733
Greenwich township	Pennsylvania	2014	3731
Greenwich township	Pennsylvania	2015	3725
Heidelberg township	Pennsylvania	2010	1722
Heidelberg township	Pennsylvania	2011	1724
Heidelberg township	Pennsylvania	2012	1728
Heidelberg township	Pennsylvania	2013	1733
Heidelberg township	Pennsylvania	2014	1735
Heidelberg township	Pennsylvania	2015	1733
Hereford township	Pennsylvania	2010	2941
Hereford township	Pennsylvania	2011	2944
Hereford township	Pennsylvania	2012	2936
Hereford township	Pennsylvania	2013	2933
Hereford township	Pennsylvania	2014	2927
Hereford township	Pennsylvania	2015	2927
Jefferson township	Pennsylvania	2010	1977
Jefferson township	Pennsylvania	2011	1984
Jefferson township	Pennsylvania	2012	1990
Jefferson township	Pennsylvania	2013	1990
Jefferson township	Pennsylvania	2014	1989
Jefferson township	Pennsylvania	2015	2008
Longswamp township	Pennsylvania	2010	5670
Longswamp township	Pennsylvania	2011	5673
Longswamp township	Pennsylvania	2012	5683
Longswamp township	Pennsylvania	2013	5688
Longswamp township	Pennsylvania	2014	5686
Longswamp township	Pennsylvania	2015	5683
Lower Alsace township	Pennsylvania	2010	4474
Lower Alsace township	Pennsylvania	2011	4476
Lower Alsace township	Pennsylvania	2012	4478
Lower Alsace township	Pennsylvania	2013	4484
Lower Alsace township	Pennsylvania	2014	4482
Lower Alsace township	Pennsylvania	2015	4471
Lower Heidelberg township	Pennsylvania	2010	5479
Lower Heidelberg township	Pennsylvania	2011	5487
Lower Heidelberg township	Pennsylvania	2012	5529
Lower Heidelberg township	Pennsylvania	2013	5569
Lower Heidelberg township	Pennsylvania	2014	5610
Lower Heidelberg township	Pennsylvania	2015	5819
Maidencreek township	Pennsylvania	2010	9108
Maidencreek township	Pennsylvania	2011	9128
Maidencreek township	Pennsylvania	2012	9160
Maidencreek township	Pennsylvania	2013	9236
Maidencreek township	Pennsylvania	2014	9374
Maidencreek township	Pennsylvania	2015	9408
Marion township	Pennsylvania	2010	1642
Marion township	Pennsylvania	2011	1649
Marion township	Pennsylvania	2012	1690
Marion township	Pennsylvania	2013	1705
Marion township	Pennsylvania	2014	1743
Marion township	Pennsylvania	2015	1778
Maxatawny township	Pennsylvania	2010	7924
Maxatawny township	Pennsylvania	2011	7925
Maxatawny township	Pennsylvania	2012	8003
Maxatawny township	Pennsylvania	2013	7832
Maxatawny township	Pennsylvania	2014	7440
Maxatawny township	Pennsylvania	2015	7433
Muhlenberg township	Pennsylvania	2010	19651
Muhlenberg township	Pennsylvania	2011	19677
Muhlenberg township	Pennsylvania	2012	19763
Muhlenberg township	Pennsylvania	2013	19846
Muhlenberg township	Pennsylvania	2014	19904
Muhlenberg township	Pennsylvania	2015	19910
North Heidelberg township	Pennsylvania	2010	1216
North Heidelberg township	Pennsylvania	2011	1217
North Heidelberg township	Pennsylvania	2012	1224
North Heidelberg township	Pennsylvania	2013	1225
North Heidelberg township	Pennsylvania	2014	1225
North Heidelberg township	Pennsylvania	2015	1223
Oley township	Pennsylvania	2010	3616
Oley township	Pennsylvania	2011	3622
Oley township	Pennsylvania	2012	3643
Oley township	Pennsylvania	2013	3659
Oley township	Pennsylvania	2014	3669
Oley township	Pennsylvania	2015	3679
Ontelaunee township	Pennsylvania	2010	1646
Ontelaunee township	Pennsylvania	2011	1657
Ontelaunee township	Pennsylvania	2012	1708
Ontelaunee township	Pennsylvania	2013	1718
Ontelaunee township	Pennsylvania	2014	1727
Ontelaunee township	Pennsylvania	2015	1790
Penn township	Pennsylvania	2010	1949
Penn township	Pennsylvania	2011	1951
Penn township	Pennsylvania	2012	1969
Penn township	Pennsylvania	2013	1989
Penn township	Pennsylvania	2014	1991
Penn township	Pennsylvania	2015	1997
Perry township	Pennsylvania	2010	2417
Perry township	Pennsylvania	2011	2419
Perry township	Pennsylvania	2012	2420
Perry township	Pennsylvania	2013	2423
Perry township	Pennsylvania	2014	2426
Perry township	Pennsylvania	2015	2431
Pike township	Pennsylvania	2010	1723
Pike township	Pennsylvania	2011	1725
Pike township	Pennsylvania	2012	1727
Pike township	Pennsylvania	2013	1740
Pike township	Pennsylvania	2014	1746
Pike township	Pennsylvania	2015	1749
Richmond township	Pennsylvania	2010	3419
Richmond township	Pennsylvania	2011	3422
Richmond township	Pennsylvania	2012	3436
Richmond township	Pennsylvania	2013	3437
Richmond township	Pennsylvania	2014	3440
Richmond township	Pennsylvania	2015	3478
Robeson township	Pennsylvania	2010	7216
Robeson township	Pennsylvania	2011	7228
Robeson township	Pennsylvania	2012	7256
Robeson township	Pennsylvania	2013	7298
Robeson township	Pennsylvania	2014	7333
Robeson township	Pennsylvania	2015	7345
Rockland township	Pennsylvania	2010	3776
Rockland township	Pennsylvania	2011	3782
Rockland township	Pennsylvania	2012	3782
Rockland township	Pennsylvania	2013	3796
Rockland township	Pennsylvania	2014	3797
Rockland township	Pennsylvania	2015	3797
Ruscombmanor township	Pennsylvania	2010	4110
Ruscombmanor township	Pennsylvania	2011	4114
Ruscombmanor township	Pennsylvania	2012	4112
Ruscombmanor township	Pennsylvania	2013	4126
Ruscombmanor township	Pennsylvania	2014	4138
Ruscombmanor township	Pennsylvania	2015	4136
South Heidelberg township	Pennsylvania	2010	7305
South Heidelberg township	Pennsylvania	2011	7312
South Heidelberg township	Pennsylvania	2012	7342
South Heidelberg township	Pennsylvania	2013	7362
South Heidelberg township	Pennsylvania	2014	7372
South Heidelberg township	Pennsylvania	2015	7362
Spring township	Pennsylvania	2010	27014
Spring township	Pennsylvania	2011	27045
Spring township	Pennsylvania	2012	27159
Spring township	Pennsylvania	2013	27269
Spring township	Pennsylvania	2014	27314
Spring township	Pennsylvania	2015	27376
Tilden township	Pennsylvania	2010	3597
Tilden township	Pennsylvania	2011	3598
Tilden township	Pennsylvania	2012	3600
Tilden township	Pennsylvania	2013	3600
Tilden township	Pennsylvania	2014	3598
Tilden township	Pennsylvania	2015	3592
Tulpehocken township	Pennsylvania	2010	3278
Tulpehocken township	Pennsylvania	2011	3278
Tulpehocken township	Pennsylvania	2012	3274
Tulpehocken township	Pennsylvania	2013	3275
Tulpehocken township	Pennsylvania	2014	3284
Tulpehocken township	Pennsylvania	2015	3285
Union township	Pennsylvania	2010	3503
Union township	Pennsylvania	2011	3504
Union township	Pennsylvania	2012	3509
Union township	Pennsylvania	2013	3514
Union township	Pennsylvania	2014	3517
Union township	Pennsylvania	2015	3520
Upper Bern township	Pennsylvania	2010	1736
Upper Bern township	Pennsylvania	2011	1738
Upper Bern township	Pennsylvania	2012	1735
Upper Bern township	Pennsylvania	2013	1738
Upper Bern township	Pennsylvania	2014	1740
Upper Bern township	Pennsylvania	2015	1740
Upper Tulpehocken township	Pennsylvania	2010	1573
Upper Tulpehocken township	Pennsylvania	2011	1575
Upper Tulpehocken township	Pennsylvania	2012	1574
Upper Tulpehocken township	Pennsylvania	2013	1574
Upper Tulpehocken township	Pennsylvania	2014	1572
Upper Tulpehocken township	Pennsylvania	2015	1570
Washington township	Pennsylvania	2010	3817
Washington township	Pennsylvania	2011	3841
Washington township	Pennsylvania	2012	3844
Washington township	Pennsylvania	2013	3913
Washington township	Pennsylvania	2014	3957
Washington township	Pennsylvania	2015	3966
Windsor township	Pennsylvania	2010	2279
Windsor township	Pennsylvania	2011	2284
Windsor township	Pennsylvania	2012	2291
Windsor township	Pennsylvania	2013	2307
Windsor township	Pennsylvania	2014	2307
Windsor township	Pennsylvania	2015	2319
Allegheny township	Pennsylvania	2010	6735
