City	State	Year	Est. Population
Westfield borough	Pennsylvania	2012	1080
Westfield borough	Pennsylvania	2013	1083
Westfield borough	Pennsylvania	2014	1072
Westfield borough	Pennsylvania	2015	1059
Westfield borough	Pennsylvania	2010	1073
Westfield borough	Pennsylvania	2011	1074
Westfield borough	Pennsylvania	2012	1080
Westfield borough	Pennsylvania	2013	1083
Westfield borough	Pennsylvania	2014	1072
Westfield borough	Pennsylvania	2015	1059
Hartleton borough	Pennsylvania	2010	285
Hartleton borough	Pennsylvania	2011	285
Hartleton borough	Pennsylvania	2012	285
Hartleton borough	Pennsylvania	2013	285
Hartleton borough	Pennsylvania	2014	285
Hartleton borough	Pennsylvania	2015	286
Lewisburg borough	Pennsylvania	2010	5792
Lewisburg borough	Pennsylvania	2011	5791
Lewisburg borough	Pennsylvania	2012	5785
Lewisburg borough	Pennsylvania	2013	5768
Lewisburg borough	Pennsylvania	2014	5773
Lewisburg borough	Pennsylvania	2015	5783
Mifflinburg borough	Pennsylvania	2010	3540
Mifflinburg borough	Pennsylvania	2011	3541
Mifflinburg borough	Pennsylvania	2012	3542
Mifflinburg borough	Pennsylvania	2013	3542
Mifflinburg borough	Pennsylvania	2014	3531
Mifflinburg borough	Pennsylvania	2015	3531
New Berlin borough	Pennsylvania	2010	873
New Berlin borough	Pennsylvania	2011	873
New Berlin borough	Pennsylvania	2012	873
New Berlin borough	Pennsylvania	2013	872
New Berlin borough	Pennsylvania	2014	868
New Berlin borough	Pennsylvania	2015	868
Hartleton borough	Pennsylvania	2010	285
Hartleton borough	Pennsylvania	2011	285
Hartleton borough	Pennsylvania	2012	285
Hartleton borough	Pennsylvania	2013	285
Hartleton borough	Pennsylvania	2014	285
Hartleton borough	Pennsylvania	2015	286
Hartleton borough	Pennsylvania	2010	285
Hartleton borough	Pennsylvania	2011	285
Hartleton borough	Pennsylvania	2012	285
Hartleton borough	Pennsylvania	2013	285
Hartleton borough	Pennsylvania	2014	285
Hartleton borough	Pennsylvania	2015	286
Lewisburg borough	Pennsylvania	2010	5792
Lewisburg borough	Pennsylvania	2011	5791
Lewisburg borough	Pennsylvania	2012	5785
Lewisburg borough	Pennsylvania	2013	5768
Lewisburg borough	Pennsylvania	2014	5773
Lewisburg borough	Pennsylvania	2015	5783
Lewisburg borough	Pennsylvania	2010	5792
Lewisburg borough	Pennsylvania	2011	5791
Lewisburg borough	Pennsylvania	2012	5785
Lewisburg borough	Pennsylvania	2013	5768
Lewisburg borough	Pennsylvania	2014	5773
Lewisburg borough	Pennsylvania	2015	5783
Mifflinburg borough	Pennsylvania	2010	3540
Mifflinburg borough	Pennsylvania	2011	3541
Mifflinburg borough	Pennsylvania	2012	3542
Mifflinburg borough	Pennsylvania	2013	3542
Mifflinburg borough	Pennsylvania	2014	3531
Mifflinburg borough	Pennsylvania	2015	3531
Mifflinburg borough	Pennsylvania	2010	3540
Mifflinburg borough	Pennsylvania	2011	3541
Mifflinburg borough	Pennsylvania	2012	3542
Mifflinburg borough	Pennsylvania	2013	3542
Mifflinburg borough	Pennsylvania	2014	3531
Mifflinburg borough	Pennsylvania	2015	3531
New Berlin borough	Pennsylvania	2010	873
New Berlin borough	Pennsylvania	2011	873
New Berlin borough	Pennsylvania	2012	873
New Berlin borough	Pennsylvania	2013	872
New Berlin borough	Pennsylvania	2014	868
New Berlin borough	Pennsylvania	2015	868
New Berlin borough	Pennsylvania	2010	873
New Berlin borough	Pennsylvania	2011	873
New Berlin borough	Pennsylvania	2012	873
New Berlin borough	Pennsylvania	2013	872
New Berlin borough	Pennsylvania	2014	868
New Berlin borough	Pennsylvania	2015	868
Barkeyville borough	Pennsylvania	2010	207
Barkeyville borough	Pennsylvania	2011	207
Barkeyville borough	Pennsylvania	2012	206
Barkeyville borough	Pennsylvania	2013	207
Barkeyville borough	Pennsylvania	2014	206
Barkeyville borough	Pennsylvania	2015	205
Clintonville borough	Pennsylvania	2010	508
Clintonville borough	Pennsylvania	2011	508
Clintonville borough	Pennsylvania	2012	506
Clintonville borough	Pennsylvania	2013	500
Clintonville borough	Pennsylvania	2014	496
Clintonville borough	Pennsylvania	2015	491
Cooperstown borough	Pennsylvania	2010	460
Cooperstown borough	Pennsylvania	2011	460
Cooperstown borough	Pennsylvania	2012	456
Cooperstown borough	Pennsylvania	2013	450
Cooperstown borough	Pennsylvania	2014	446
Cooperstown borough	Pennsylvania	2015	441
Pleasantville borough	Pennsylvania	2010	892
Pleasantville borough	Pennsylvania	2011	892
Pleasantville borough	Pennsylvania	2012	886
Pleasantville borough	Pennsylvania	2013	878
Pleasantville borough	Pennsylvania	2014	872
Pleasantville borough	Pennsylvania	2015	864
Polk borough	Pennsylvania	2010	816
Polk borough	Pennsylvania	2011	816
Polk borough	Pennsylvania	2012	814
Polk borough	Pennsylvania	2013	808
Polk borough	Pennsylvania	2014	804
Polk borough	Pennsylvania	2015	799
Rouseville borough	Pennsylvania	2010	523
Rouseville borough	Pennsylvania	2011	523
Rouseville borough	Pennsylvania	2012	519
Rouseville borough	Pennsylvania	2013	513
Rouseville borough	Pennsylvania	2014	509
Rouseville borough	Pennsylvania	2015	503
Sugarcreek borough	Pennsylvania	2010	5303
Sugarcreek borough	Pennsylvania	2011	5297
Sugarcreek borough	Pennsylvania	2012	5285
Sugarcreek borough	Pennsylvania	2013	5238
Sugarcreek borough	Pennsylvania	2014	5205
Sugarcreek borough	Pennsylvania	2015	5160
Utica borough	Pennsylvania	2010	189
Utica borough	Pennsylvania	2011	189
Utica borough	Pennsylvania	2012	188
Utica borough	Pennsylvania	2013	187
Utica borough	Pennsylvania	2014	186
Utica borough	Pennsylvania	2015	185
Barkeyville borough	Pennsylvania	2010	207
Barkeyville borough	Pennsylvania	2011	207
Barkeyville borough	Pennsylvania	2012	206
Barkeyville borough	Pennsylvania	2013	207
Barkeyville borough	Pennsylvania	2014	206
Barkeyville borough	Pennsylvania	2015	205
Barkeyville borough	Pennsylvania	2010	207
Barkeyville borough	Pennsylvania	2011	207
Barkeyville borough	Pennsylvania	2012	206
Barkeyville borough	Pennsylvania	2013	207
Barkeyville borough	Pennsylvania	2014	206
Barkeyville borough	Pennsylvania	2015	205
Clintonville borough	Pennsylvania	2010	508
Clintonville borough	Pennsylvania	2011	508
Clintonville borough	Pennsylvania	2012	506
Clintonville borough	Pennsylvania	2013	500
Clintonville borough	Pennsylvania	2014	496
Clintonville borough	Pennsylvania	2015	491
Clintonville borough	Pennsylvania	2010	508
Clintonville borough	Pennsylvania	2011	508
Clintonville borough	Pennsylvania	2012	506
Clintonville borough	Pennsylvania	2013	500
Clintonville borough	Pennsylvania	2014	496
Clintonville borough	Pennsylvania	2015	491
Cooperstown borough	Pennsylvania	2010	460
Cooperstown borough	Pennsylvania	2011	460
Cooperstown borough	Pennsylvania	2012	456
Cooperstown borough	Pennsylvania	2013	450
Cooperstown borough	Pennsylvania	2014	446
Cooperstown borough	Pennsylvania	2015	441
Cooperstown borough	Pennsylvania	2010	460
Cooperstown borough	Pennsylvania	2011	460
Cooperstown borough	Pennsylvania	2012	456
Cooperstown borough	Pennsylvania	2013	450
Cooperstown borough	Pennsylvania	2014	446
Cooperstown borough	Pennsylvania	2015	441
Emlenton borough	Pennsylvania	2010	617
Emlenton borough	Pennsylvania	2011	617
Emlenton borough	Pennsylvania	2012	613
Emlenton borough	Pennsylvania	2013	607
Emlenton borough	Pennsylvania	2014	602
Emlenton borough	Pennsylvania	2015	597
Pleasantville borough	Pennsylvania	2010	892
Pleasantville borough	Pennsylvania	2011	892
Pleasantville borough	Pennsylvania	2012	886
Pleasantville borough	Pennsylvania	2013	878
Pleasantville borough	Pennsylvania	2014	872
Pleasantville borough	Pennsylvania	2015	864
Pleasantville borough	Pennsylvania	2010	892
Pleasantville borough	Pennsylvania	2011	892
Pleasantville borough	Pennsylvania	2012	886
Pleasantville borough	Pennsylvania	2013	878
Pleasantville borough	Pennsylvania	2014	872
Pleasantville borough	Pennsylvania	2015	864
Polk borough	Pennsylvania	2010	816
Polk borough	Pennsylvania	2011	816
Polk borough	Pennsylvania	2012	814
Polk borough	Pennsylvania	2013	808
Polk borough	Pennsylvania	2014	804
Polk borough	Pennsylvania	2015	799
Polk borough	Pennsylvania	2010	816
Polk borough	Pennsylvania	2011	816
Polk borough	Pennsylvania	2012	814
Polk borough	Pennsylvania	2013	808
Polk borough	Pennsylvania	2014	804
Polk borough	Pennsylvania	2015	799
Rouseville borough	Pennsylvania	2010	523
Rouseville borough	Pennsylvania	2011	523
Rouseville borough	Pennsylvania	2012	519
Rouseville borough	Pennsylvania	2013	513
Rouseville borough	Pennsylvania	2014	509
Rouseville borough	Pennsylvania	2015	503
Rouseville borough	Pennsylvania	2010	523
Rouseville borough	Pennsylvania	2011	523
Rouseville borough	Pennsylvania	2012	519
Rouseville borough	Pennsylvania	2013	513
Rouseville borough	Pennsylvania	2014	509
Rouseville borough	Pennsylvania	2015	503
Sugarcreek borough	Pennsylvania	2010	5303
Sugarcreek borough	Pennsylvania	2011	5297
Sugarcreek borough	Pennsylvania	2012	5285
Sugarcreek borough	Pennsylvania	2013	5238
Sugarcreek borough	Pennsylvania	2014	5205
Sugarcreek borough	Pennsylvania	2015	5160
Sugarcreek borough	Pennsylvania	2010	5303
Sugarcreek borough	Pennsylvania	2011	5297
Sugarcreek borough	Pennsylvania	2012	5285
Sugarcreek borough	Pennsylvania	2013	5238
Sugarcreek borough	Pennsylvania	2014	5205
Sugarcreek borough	Pennsylvania	2015	5160
Utica borough	Pennsylvania	2010	189
Utica borough	Pennsylvania	2011	189
Utica borough	Pennsylvania	2012	188
Utica borough	Pennsylvania	2013	187
Utica borough	Pennsylvania	2014	186
Utica borough	Pennsylvania	2015	185
Utica borough	Pennsylvania	2010	189
Utica borough	Pennsylvania	2011	189
Utica borough	Pennsylvania	2012	188
Utica borough	Pennsylvania	2013	187
Utica borough	Pennsylvania	2014	186
Utica borough	Pennsylvania	2015	185
Bear Lake borough	Pennsylvania	2010	164
Bear Lake borough	Pennsylvania	2011	164
Bear Lake borough	Pennsylvania	2012	163
Bear Lake borough	Pennsylvania	2013	162
Bear Lake borough	Pennsylvania	2014	161
Bear Lake borough	Pennsylvania	2015	161
Clarendon borough	Pennsylvania	2010	450
Clarendon borough	Pennsylvania	2011	450
Clarendon borough	Pennsylvania	2012	448
Clarendon borough	Pennsylvania	2013	446
Clarendon borough	Pennsylvania	2014	443
Clarendon borough	Pennsylvania	2015	444
Sugar Grove borough	Pennsylvania	2010	614
Sugar Grove borough	Pennsylvania	2011	613
Sugar Grove borough	Pennsylvania	2012	611
Sugar Grove borough	Pennsylvania	2013	608
Sugar Grove borough	Pennsylvania	2014	604
Sugar Grove borough	Pennsylvania	2015	605
Tidioute borough	Pennsylvania	2010	688
Tidioute borough	Pennsylvania	2011	687
Tidioute borough	Pennsylvania	2012	684
Tidioute borough	Pennsylvania	2013	679
Tidioute borough	Pennsylvania	2014	674
Tidioute borough	Pennsylvania	2015	673
Youngsville borough	Pennsylvania	2010	1729
Youngsville borough	Pennsylvania	2011	1725
Youngsville borough	Pennsylvania	2012	1713
Youngsville borough	Pennsylvania	2013	1704
Youngsville borough	Pennsylvania	2014	1690
Youngsville borough	Pennsylvania	2015	1680
Bear Lake borough	Pennsylvania	2010	164
Bear Lake borough	Pennsylvania	2011	164
Bear Lake borough	Pennsylvania	2012	163
Bear Lake borough	Pennsylvania	2013	162
Bear Lake borough	Pennsylvania	2014	161
Bear Lake borough	Pennsylvania	2015	161
Bear Lake borough	Pennsylvania	2010	164
Bear Lake borough	Pennsylvania	2011	164
Bear Lake borough	Pennsylvania	2012	163
Bear Lake borough	Pennsylvania	2013	162
Bear Lake borough	Pennsylvania	2014	161
Bear Lake borough	Pennsylvania	2015	161
Clarendon borough	Pennsylvania	2010	450
Clarendon borough	Pennsylvania	2011	450
Clarendon borough	Pennsylvania	2012	448
Clarendon borough	Pennsylvania	2013	446
Clarendon borough	Pennsylvania	2014	443
Clarendon borough	Pennsylvania	2015	444
Clarendon borough	Pennsylvania	2010	450
Clarendon borough	Pennsylvania	2011	450
Clarendon borough	Pennsylvania	2012	448
Clarendon borough	Pennsylvania	2013	446
Clarendon borough	Pennsylvania	2014	443
Clarendon borough	Pennsylvania	2015	444
Sugar Grove borough	Pennsylvania	2010	614
Sugar Grove borough	Pennsylvania	2011	613
Sugar Grove borough	Pennsylvania	2012	611
Sugar Grove borough	Pennsylvania	2013	608
Sugar Grove borough	Pennsylvania	2014	604
Sugar Grove borough	Pennsylvania	2015	605
Sugar Grove borough	Pennsylvania	2010	614
Sugar Grove borough	Pennsylvania	2011	613
Sugar Grove borough	Pennsylvania	2012	611
Sugar Grove borough	Pennsylvania	2013	608
Sugar Grove borough	Pennsylvania	2014	604
Sugar Grove borough	Pennsylvania	2015	605
Tidioute borough	Pennsylvania	2010	688
Tidioute borough	Pennsylvania	2011	687
Tidioute borough	Pennsylvania	2012	684
Tidioute borough	Pennsylvania	2013	679
Tidioute borough	Pennsylvania	2014	674
Tidioute borough	Pennsylvania	2015	673
Tidioute borough	Pennsylvania	2010	688
Tidioute borough	Pennsylvania	2011	687
Tidioute borough	Pennsylvania	2012	684
Tidioute borough	Pennsylvania	2013	679
Tidioute borough	Pennsylvania	2014	674
Tidioute borough	Pennsylvania	2015	673
Youngsville borough	Pennsylvania	2010	1729
Youngsville borough	Pennsylvania	2011	1725
Youngsville borough	Pennsylvania	2012	1713
Youngsville borough	Pennsylvania	2013	1704
Youngsville borough	Pennsylvania	2014	1690
Youngsville borough	Pennsylvania	2015	1680
Youngsville borough	Pennsylvania	2010	1729
Youngsville borough	Pennsylvania	2011	1725
Youngsville borough	Pennsylvania	2012	1713
Youngsville borough	Pennsylvania	2013	1704
Youngsville borough	Pennsylvania	2014	1690
Youngsville borough	Pennsylvania	2015	1680
Allenport borough	Pennsylvania	2010	537
Allenport borough	Pennsylvania	2011	537
Allenport borough	Pennsylvania	2012	534
Allenport borough	Pennsylvania	2013	535
Allenport borough	Pennsylvania	2014	534
Allenport borough	Pennsylvania	2015	531
Beallsville borough	Pennsylvania	2010	466
Beallsville borough	Pennsylvania	2011	466
Beallsville borough	Pennsylvania	2012	463
Beallsville borough	Pennsylvania	2013	461
Beallsville borough	Pennsylvania	2014	457
Beallsville borough	Pennsylvania	2015	453
Bentleyville borough	Pennsylvania	2010	2581
Bentleyville borough	Pennsylvania	2011	2580
Bentleyville borough	Pennsylvania	2012	2568
Bentleyville borough	Pennsylvania	2013	2565
Bentleyville borough	Pennsylvania	2014	2545
Bentleyville borough	Pennsylvania	2015	2532
Burgettstown borough	Pennsylvania	2010	1387
Burgettstown borough	Pennsylvania	2011	1386
Burgettstown borough	Pennsylvania	2012	1380
Burgettstown borough	Pennsylvania	2013	1377
Burgettstown borough	Pennsylvania	2014	1367
Burgettstown borough	Pennsylvania	2015	1359
California borough	Pennsylvania	2010	6795
California borough	Pennsylvania	2011	6795
California borough	Pennsylvania	2012	6820
California borough	Pennsylvania	2013	6535
California borough	Pennsylvania	2014	6704
California borough	Pennsylvania	2015	6627
Canonsburg borough	Pennsylvania	2010	8992
Canonsburg borough	Pennsylvania	2011	8986
Canonsburg borough	Pennsylvania	2012	8976
Canonsburg borough	Pennsylvania	2013	8985
Canonsburg borough	Pennsylvania	2014	8950
Canonsburg borough	Pennsylvania	2015	8926
Centerville borough	Pennsylvania	2010	3263
Centerville borough	Pennsylvania	2011	3259
Centerville borough	Pennsylvania	2012	3247
Centerville borough	Pennsylvania	2013	3242
Centerville borough	Pennsylvania	2014	3223
Centerville borough	Pennsylvania	2015	3207
Charleroi borough	Pennsylvania	2010	4120
Charleroi borough	Pennsylvania	2011	4115
Charleroi borough	Pennsylvania	2012	4096
Charleroi borough	Pennsylvania	2013	4089
Charleroi borough	Pennsylvania	2014	4059
Charleroi borough	Pennsylvania	2015	4036
Claysville borough	Pennsylvania	2010	829
Claysville borough	Pennsylvania	2011	829
Claysville borough	Pennsylvania	2012	825
Claysville borough	Pennsylvania	2013	824
Claysville borough	Pennsylvania	2014	818
Claysville borough	Pennsylvania	2015	814
Coal Center borough	Pennsylvania	2010	139
Coal Center borough	Pennsylvania	2011	139
Coal Center borough	Pennsylvania	2012	139
Coal Center borough	Pennsylvania	2013	139
Coal Center borough	Pennsylvania	2014	138
Coal Center borough	Pennsylvania	2015	138
Cokeburg borough	Pennsylvania	2010	630
Cokeburg borough	Pennsylvania	2011	630
Cokeburg borough	Pennsylvania	2012	627
Cokeburg borough	Pennsylvania	2013	629
Cokeburg borough	Pennsylvania	2014	625
Cokeburg borough	Pennsylvania	2015	621
Deemston borough	Pennsylvania	2010	722
Deemston borough	Pennsylvania	2011	722
Deemston borough	Pennsylvania	2012	720
Deemston borough	Pennsylvania	2013	721
Deemston borough	Pennsylvania	2014	718
Deemston borough	Pennsylvania	2015	714
Donora borough	Pennsylvania	2010	4781
Donora borough	Pennsylvania	2011	4775
Donora borough	Pennsylvania	2012	4754
Donora borough	Pennsylvania	2013	4745
Donora borough	Pennsylvania	2014	4710
Donora borough	Pennsylvania	2015	4685
Dunlevy borough	Pennsylvania	2010	381
Dunlevy borough	Pennsylvania	2011	381
Dunlevy borough	Pennsylvania	2012	384
Dunlevy borough	Pennsylvania	2013	385
Dunlevy borough	Pennsylvania	2014	385
Dunlevy borough	Pennsylvania	2015	382
East Washington borough	Pennsylvania	2010	2002
East Washington borough	Pennsylvania	2011	1999
East Washington borough	Pennsylvania	2012	1993
East Washington borough	Pennsylvania	2013	1992
East Washington borough	Pennsylvania	2014	1981
East Washington borough	Pennsylvania	2015	1974
Elco borough	Pennsylvania	2010	323
Elco borough	Pennsylvania	2011	323
Elco borough	Pennsylvania	2012	322
Elco borough	Pennsylvania	2013	323
Elco borough	Pennsylvania	2014	321
Elco borough	Pennsylvania	2015	321
Ellsworth borough	Pennsylvania	2010	1027
Ellsworth borough	Pennsylvania	2011	1026
Ellsworth borough	Pennsylvania	2012	1021
Ellsworth borough	Pennsylvania	2013	1018
Ellsworth borough	Pennsylvania	2014	1009
Ellsworth borough	Pennsylvania	2015	1002
Finleyville borough	Pennsylvania	2010	461
Finleyville borough	Pennsylvania	2011	461
Finleyville borough	Pennsylvania	2012	458
Finleyville borough	Pennsylvania	2013	457
Finleyville borough	Pennsylvania	2014	453
Finleyville borough	Pennsylvania	2015	450
Green Hills borough	Pennsylvania	2010	29
Green Hills borough	Pennsylvania	2011	29
Green Hills borough	Pennsylvania	2012	29
Green Hills borough	Pennsylvania	2013	29
Green Hills borough	Pennsylvania	2014	29
Green Hills borough	Pennsylvania	2015	29
Houston borough	Pennsylvania	2010	1296
Houston borough	Pennsylvania	2011	1295
Houston borough	Pennsylvania	2012	1289
Houston borough	Pennsylvania	2013	1291
Houston borough	Pennsylvania	2014	1281
Houston borough	Pennsylvania	2015	1273
Long Branch borough	Pennsylvania	2010	447
Long Branch borough	Pennsylvania	2011	447
Long Branch borough	Pennsylvania	2012	446
Long Branch borough	Pennsylvania	2013	444
Long Branch borough	Pennsylvania	2014	440
Long Branch borough	Pennsylvania	2015	437
Marianna borough	Pennsylvania	2010	494
Marianna borough	Pennsylvania	2011	494
Marianna borough	Pennsylvania	2012	491
Marianna borough	Pennsylvania	2013	490
Marianna borough	Pennsylvania	2014	486
Marianna borough	Pennsylvania	2015	482
Midway borough	Pennsylvania	2010	913
Midway borough	Pennsylvania	2011	913
Midway borough	Pennsylvania	2012	909
Midway borough	Pennsylvania	2013	908
Midway borough	Pennsylvania	2014	901
Midway borough	Pennsylvania	2015	896
New Eagle borough	Pennsylvania	2010	2184
New Eagle borough	Pennsylvania	2011	2181
New Eagle borough	Pennsylvania	2012	2173
New Eagle borough	Pennsylvania	2013	2168
New Eagle borough	Pennsylvania	2014	2151
New Eagle borough	Pennsylvania	2015	2137
North Charleroi borough	Pennsylvania	2010	1313
North Charleroi borough	Pennsylvania	2011	1312
North Charleroi borough	Pennsylvania	2012	1307
North Charleroi borough	Pennsylvania	2013	1305
North Charleroi borough	Pennsylvania	2014	1295
North Charleroi borough	Pennsylvania	2015	1288
Roscoe borough	Pennsylvania	2010	812
Roscoe borough	Pennsylvania	2011	812
Roscoe borough	Pennsylvania	2012	808
Roscoe borough	Pennsylvania	2013	807
Roscoe borough	Pennsylvania	2014	801
Roscoe borough	Pennsylvania	2015	797
Speers borough	Pennsylvania	2010	1154
Speers borough	Pennsylvania	2011	1153
Speers borough	Pennsylvania	2012	1149
Speers borough	Pennsylvania	2013	1149
Speers borough	Pennsylvania	2014	1142
Speers borough	Pennsylvania	2015	1136
Stockdale borough	Pennsylvania	2010	502
Stockdale borough	Pennsylvania	2011	502
Stockdale borough	Pennsylvania	2012	501
Stockdale borough	Pennsylvania	2013	508
Stockdale borough	Pennsylvania	2014	511
Stockdale borough	Pennsylvania	2015	508
Twilight borough	Pennsylvania	2010	233
Twilight borough	Pennsylvania	2011	233
Twilight borough	Pennsylvania	2012	232
Twilight borough	Pennsylvania	2013	233
Twilight borough	Pennsylvania	2014	232
Twilight borough	Pennsylvania	2015	231
West Brownsville borough	Pennsylvania	2010	992
West Brownsville borough	Pennsylvania	2011	991
West Brownsville borough	Pennsylvania	2012	994
West Brownsville borough	Pennsylvania	2013	991
West Brownsville borough	Pennsylvania	2014	984
West Brownsville borough	Pennsylvania	2015	980
West Middletown borough	Pennsylvania	2010	139
West Middletown borough	Pennsylvania	2011	139
West Middletown borough	Pennsylvania	2012	139
West Middletown borough	Pennsylvania	2013	139
West Middletown borough	Pennsylvania	2014	138
West Middletown borough	Pennsylvania	2015	138
Allenport borough	Pennsylvania	2010	537
Allenport borough	Pennsylvania	2011	537
Allenport borough	Pennsylvania	2012	534
Allenport borough	Pennsylvania	2013	535
Allenport borough	Pennsylvania	2014	534
Allenport borough	Pennsylvania	2015	531
Allenport borough	Pennsylvania	2010	537
Allenport borough	Pennsylvania	2011	537
Allenport borough	Pennsylvania	2012	534
Allenport borough	Pennsylvania	2013	535
Allenport borough	Pennsylvania	2014	534
Allenport borough	Pennsylvania	2015	531
Beallsville borough	Pennsylvania	2010	466
Beallsville borough	Pennsylvania	2011	466
Beallsville borough	Pennsylvania	2012	463
Beallsville borough	Pennsylvania	2013	461
Beallsville borough	Pennsylvania	2014	457
Beallsville borough	Pennsylvania	2015	453
Beallsville borough	Pennsylvania	2010	466
Beallsville borough	Pennsylvania	2011	466
Beallsville borough	Pennsylvania	2012	463
Beallsville borough	Pennsylvania	2013	461
Beallsville borough	Pennsylvania	2014	457
Beallsville borough	Pennsylvania	2015	453
Bentleyville borough	Pennsylvania	2010	2581
Bentleyville borough	Pennsylvania	2011	2580
Bentleyville borough	Pennsylvania	2012	2568
Bentleyville borough	Pennsylvania	2013	2565
Bentleyville borough	Pennsylvania	2014	2545
Bentleyville borough	Pennsylvania	2015	2532
Bentleyville borough	Pennsylvania	2010	2581
Bentleyville borough	Pennsylvania	2011	2580
Bentleyville borough	Pennsylvania	2012	2568
Bentleyville borough	Pennsylvania	2013	2565
Bentleyville borough	Pennsylvania	2014	2545
Bentleyville borough	Pennsylvania	2015	2532
Burgettstown borough	Pennsylvania	2010	1387
Burgettstown borough	Pennsylvania	2011	1386
Burgettstown borough	Pennsylvania	2012	1380
Burgettstown borough	Pennsylvania	2013	1377
Burgettstown borough	Pennsylvania	2014	1367
Burgettstown borough	Pennsylvania	2015	1359
Burgettstown borough	Pennsylvania	2010	1387
Burgettstown borough	Pennsylvania	2011	1386
Burgettstown borough	Pennsylvania	2012	1380
Burgettstown borough	Pennsylvania	2013	1377
Burgettstown borough	Pennsylvania	2014	1367
Burgettstown borough	Pennsylvania	2015	1359
California borough	Pennsylvania	2010	6795
California borough	Pennsylvania	2011	6795
California borough	Pennsylvania	2012	6820
California borough	Pennsylvania	2013	6535
California borough	Pennsylvania	2014	6704
California borough	Pennsylvania	2015	6627
California borough	Pennsylvania	2010	6795
California borough	Pennsylvania	2011	6795
California borough	Pennsylvania	2012	6820
California borough	Pennsylvania	2013	6535
California borough	Pennsylvania	2014	6704
California borough	Pennsylvania	2015	6627
Canonsburg borough	Pennsylvania	2010	8992
Canonsburg borough	Pennsylvania	2011	8986
Canonsburg borough	Pennsylvania	2012	8976
Canonsburg borough	Pennsylvania	2013	8985
Canonsburg borough	Pennsylvania	2014	8950
Canonsburg borough	Pennsylvania	2015	8926
Canonsburg borough	Pennsylvania	2010	8992
Canonsburg borough	Pennsylvania	2011	8986
Canonsburg borough	Pennsylvania	2012	8976
Canonsburg borough	Pennsylvania	2013	8985
Canonsburg borough	Pennsylvania	2014	8950
Canonsburg borough	Pennsylvania	2015	8926
Centerville borough	Pennsylvania	2010	3263
Centerville borough	Pennsylvania	2011	3259
Centerville borough	Pennsylvania	2012	3247
Centerville borough	Pennsylvania	2013	3242
Centerville borough	Pennsylvania	2014	3223
Centerville borough	Pennsylvania	2015	3207
Centerville borough	Pennsylvania	2010	3263
Centerville borough	Pennsylvania	2011	3259
Centerville borough	Pennsylvania	2012	3247
Centerville borough	Pennsylvania	2013	3242
Centerville borough	Pennsylvania	2014	3223
Centerville borough	Pennsylvania	2015	3207
Charleroi borough	Pennsylvania	2010	4120
Charleroi borough	Pennsylvania	2011	4115
Charleroi borough	Pennsylvania	2012	4096
Charleroi borough	Pennsylvania	2013	4089
Charleroi borough	Pennsylvania	2014	4059
Charleroi borough	Pennsylvania	2015	4036
Charleroi borough	Pennsylvania	2010	4120
Charleroi borough	Pennsylvania	2011	4115
Charleroi borough	Pennsylvania	2012	4096
Charleroi borough	Pennsylvania	2013	4089
Charleroi borough	Pennsylvania	2014	4059
Charleroi borough	Pennsylvania	2015	4036
Claysville borough	Pennsylvania	2010	829
Claysville borough	Pennsylvania	2011	829
Claysville borough	Pennsylvania	2012	825
Claysville borough	Pennsylvania	2013	824
Claysville borough	Pennsylvania	2014	818
Claysville borough	Pennsylvania	2015	814
Claysville borough	Pennsylvania	2010	829
Claysville borough	Pennsylvania	2011	829
Claysville borough	Pennsylvania	2012	825
Claysville borough	Pennsylvania	2013	824
Claysville borough	Pennsylvania	2014	818
Claysville borough	Pennsylvania	2015	814
Coal Center borough	Pennsylvania	2010	139
Coal Center borough	Pennsylvania	2011	139
Coal Center borough	Pennsylvania	2012	139
Coal Center borough	Pennsylvania	2013	139
Coal Center borough	Pennsylvania	2014	138
Coal Center borough	Pennsylvania	2015	138
Coal Center borough	Pennsylvania	2010	139
Coal Center borough	Pennsylvania	2011	139
Coal Center borough	Pennsylvania	2012	139
Coal Center borough	Pennsylvania	2013	139
Coal Center borough	Pennsylvania	2014	138
Coal Center borough	Pennsylvania	2015	138
Cokeburg borough	Pennsylvania	2010	630
Cokeburg borough	Pennsylvania	2011	630
Cokeburg borough	Pennsylvania	2012	627
Cokeburg borough	Pennsylvania	2013	629
Cokeburg borough	Pennsylvania	2014	625
Cokeburg borough	Pennsylvania	2015	621
Cokeburg borough	Pennsylvania	2010	630
Cokeburg borough	Pennsylvania	2011	630
Cokeburg borough	Pennsylvania	2012	627
Cokeburg borough	Pennsylvania	2013	629
Cokeburg borough	Pennsylvania	2014	625
Cokeburg borough	Pennsylvania	2015	621
Deemston borough	Pennsylvania	2010	722
Deemston borough	Pennsylvania	2011	722
Deemston borough	Pennsylvania	2012	720
Deemston borough	Pennsylvania	2013	721
Deemston borough	Pennsylvania	2014	718
Deemston borough	Pennsylvania	2015	714
Deemston borough	Pennsylvania	2010	722
Deemston borough	Pennsylvania	2011	722
Deemston borough	Pennsylvania	2012	720
Deemston borough	Pennsylvania	2013	721
Deemston borough	Pennsylvania	2014	718
Deemston borough	Pennsylvania	2015	714
Donora borough	Pennsylvania	2010	4781
Donora borough	Pennsylvania	2011	4775
Donora borough	Pennsylvania	2012	4754
