City	State	Year	Est. Population
Kellyton town	Alabama	2014	205
Kellyton town	Alabama	2015	201
Kennedy town	Alabama	2010	447
Kennedy town	Alabama	2011	445
Kennedy town	Alabama	2012	439
Kennedy town	Alabama	2013	438
Kennedy town	Alabama	2014	437
Kennedy town	Alabama	2015	433
Killen town	Alabama	2010	993
Killen town	Alabama	2011	996
Killen town	Alabama	2012	994
Killen town	Alabama	2013	991
Killen town	Alabama	2014	987
Killen town	Alabama	2015	987
Kinsey town	Alabama	2010	2198
Kinsey town	Alabama	2011	2203
Kinsey town	Alabama	2012	2204
Kinsey town	Alabama	2013	2221
Kinsey town	Alabama	2014	2200
Kinsey town	Alabama	2015	2205
Kinston town	Alabama	2010	540
Kinston town	Alabama	2011	542
Kinston town	Alabama	2012	540
Kinston town	Alabama	2013	543
Kinston town	Alabama	2014	537
Kinston town	Alabama	2015	537
Lakeview town	Alabama	2010	143
Lakeview town	Alabama	2011	143
Lakeview town	Alabama	2012	144
Lakeview town	Alabama	2013	143
Lakeview town	Alabama	2014	143
Lakeview town	Alabama	2015	143
Lake View town	Alabama	2010	1943
Lake View town	Alabama	2011	1955
Lake View town	Alabama	2012	1998
Lake View town	Alabama	2013	2034
Lake View town	Alabama	2014	2064
Lake View town	Alabama	2015	2065
Langston town	Alabama	2010	270
Langston town	Alabama	2011	270
Langston town	Alabama	2012	271
Langston town	Alabama	2013	269
Langston town	Alabama	2014	269
Langston town	Alabama	2015	267
Leesburg town	Alabama	2010	1024
Leesburg town	Alabama	2011	1024
Leesburg town	Alabama	2012	1028
Leesburg town	Alabama	2013	1021
Leesburg town	Alabama	2014	1023
Leesburg town	Alabama	2015	1019
Leighton town	Alabama	2010	729
Leighton town	Alabama	2011	729
Leighton town	Alabama	2012	727
Leighton town	Alabama	2013	725
Leighton town	Alabama	2014	721
Leighton town	Alabama	2015	717
Lester town	Alabama	2010	111
Lester town	Alabama	2011	111
Lester town	Alabama	2012	114
Lester town	Alabama	2013	117
Lester town	Alabama	2014	118
Lester town	Alabama	2015	120
Level Plains town	Alabama	2010	2076
Level Plains town	Alabama	2011	2081
Level Plains town	Alabama	2012	2064
Level Plains town	Alabama	2013	2077
Level Plains town	Alabama	2014	2046
Level Plains town	Alabama	2015	2025
Lexington town	Alabama	2010	735
Lexington town	Alabama	2011	735
Lexington town	Alabama	2012	733
Lexington town	Alabama	2013	730
Lexington town	Alabama	2014	727
Lexington town	Alabama	2015	728
Libertyville town	Alabama	2010	115
Libertyville town	Alabama	2011	115
Libertyville town	Alabama	2012	116
Libertyville town	Alabama	2013	115
Libertyville town	Alabama	2014	115
Libertyville town	Alabama	2015	116
Lisman town	Alabama	2010	539
Lisman town	Alabama	2011	538
Lisman town	Alabama	2012	528
Lisman town	Alabama	2013	524
Lisman town	Alabama	2014	516
Lisman town	Alabama	2015	511
Littleville town	Alabama	2010	1011
Littleville town	Alabama	2011	1012
Littleville town	Alabama	2012	1006
Littleville town	Alabama	2013	1005
Littleville town	Alabama	2014	1002
Littleville town	Alabama	2015	995
Loachapoka town	Alabama	2010	180
Loachapoka town	Alabama	2011	180
Loachapoka town	Alabama	2012	182
Loachapoka town	Alabama	2013	185
Loachapoka town	Alabama	2014	187
Loachapoka town	Alabama	2015	189
Lockhart town	Alabama	2010	516
Lockhart town	Alabama	2011	516
Lockhart town	Alabama	2012	521
Lockhart town	Alabama	2013	517
Lockhart town	Alabama	2014	518
Lockhart town	Alabama	2015	519
Locust Fork town	Alabama	2010	1186
Locust Fork town	Alabama	2011	1187
Locust Fork town	Alabama	2012	1192
Locust Fork town	Alabama	2013	1194
Locust Fork town	Alabama	2014	1192
Locust Fork town	Alabama	2015	1191
Louisville town	Alabama	2010	519
Louisville town	Alabama	2011	517
Louisville town	Alabama	2012	509
Louisville town	Alabama	2013	504
Louisville town	Alabama	2014	499
Louisville town	Alabama	2015	495
Lowndesboro town	Alabama	2010	115
Lowndesboro town	Alabama	2011	115
Lowndesboro town	Alabama	2012	114
Lowndesboro town	Alabama	2013	111
Lowndesboro town	Alabama	2014	110
Lowndesboro town	Alabama	2015	109
Loxley town	Alabama	2010	1628
Loxley town	Alabama	2011	1635
Loxley town	Alabama	2012	1656
Loxley town	Alabama	2013	1675
Loxley town	Alabama	2014	1697
Loxley town	Alabama	2015	1722
Lynn town	Alabama	2010	658
Lynn town	Alabama	2011	656
Lynn town	Alabama	2012	653
Lynn town	Alabama	2013	650
Lynn town	Alabama	2014	648
Lynn town	Alabama	2015	647
McIntosh town	Alabama	2010	236
McIntosh town	Alabama	2011	236
McIntosh town	Alabama	2012	233
McIntosh town	Alabama	2013	230
McIntosh town	Alabama	2014	227
McIntosh town	Alabama	2015	227
McKenzie town	Alabama	2010	530
McKenzie town	Alabama	2011	530
McKenzie town	Alabama	2012	524
McKenzie town	Alabama	2013	517
McKenzie town	Alabama	2014	515
McKenzie town	Alabama	2015	515
McMullen town	Alabama	2010	10
McMullen town	Alabama	2011	10
McMullen town	Alabama	2012	10
McMullen town	Alabama	2013	10
McMullen town	Alabama	2014	10
McMullen town	Alabama	2015	10
Madrid town	Alabama	2010	350
Madrid town	Alabama	2011	350
Madrid town	Alabama	2012	349
Madrid town	Alabama	2013	349
Madrid town	Alabama	2014	345
Madrid town	Alabama	2015	342
Magnolia Springs town	Alabama	2010	723
Magnolia Springs town	Alabama	2011	725
Magnolia Springs town	Alabama	2012	737
Magnolia Springs town	Alabama	2013	751
Magnolia Springs town	Alabama	2014	766
Magnolia Springs town	Alabama	2015	781
Malvern town	Alabama	2010	1448
Malvern town	Alabama	2011	1448
Malvern town	Alabama	2012	1449
Malvern town	Alabama	2013	1459
Malvern town	Alabama	2014	1445
Malvern town	Alabama	2015	1441
Maplesville town	Alabama	2010	708
Maplesville town	Alabama	2011	709
Maplesville town	Alabama	2012	708
Maplesville town	Alabama	2013	705
Maplesville town	Alabama	2014	705
Maplesville town	Alabama	2015	705
Margaret town	Alabama	2010	4420
Margaret town	Alabama	2011	4426
Margaret town	Alabama	2012	4438
Margaret town	Alabama	2013	4461
Margaret town	Alabama	2014	4511
Margaret town	Alabama	2015	4500
Maytown town	Alabama	2010	385
Maytown town	Alabama	2011	385
Maytown town	Alabama	2012	382
Maytown town	Alabama	2013	380
Maytown town	Alabama	2014	377
Maytown town	Alabama	2015	376
Memphis town	Alabama	2010	29
Memphis town	Alabama	2011	29
Memphis town	Alabama	2012	28
Memphis town	Alabama	2013	28
Memphis town	Alabama	2014	28
Memphis town	Alabama	2015	28
Mentone town	Alabama	2010	361
Mentone town	Alabama	2011	361
Mentone town	Alabama	2012	364
Mentone town	Alabama	2013	363
Mentone town	Alabama	2014	363
Mentone town	Alabama	2015	365
Midland City town	Alabama	2010	2161
Midland City town	Alabama	2011	2200
Midland City town	Alabama	2012	2380
Midland City town	Alabama	2013	2395
Midland City town	Alabama	2014	2374
Midland City town	Alabama	2015	2367
Midway town	Alabama	2010	499
Midway town	Alabama	2011	498
Midway town	Alabama	2012	485
Midway town	Alabama	2013	480
Midway town	Alabama	2014	485
Midway town	Alabama	2015	495
Millport town	Alabama	2010	1049
Millport town	Alabama	2011	1044
Millport town	Alabama	2012	1030
Millport town	Alabama	2013	1028
Millport town	Alabama	2014	1023
Millport town	Alabama	2015	1011
Millry town	Alabama	2010	546
Millry town	Alabama	2011	547
Millry town	Alabama	2012	539
Millry town	Alabama	2013	533
Millry town	Alabama	2014	525
Millry town	Alabama	2015	525
Mooresville town	Alabama	2010	53
Mooresville town	Alabama	2011	53
Mooresville town	Alabama	2012	55
Mooresville town	Alabama	2013	56
Mooresville town	Alabama	2014	56
Mooresville town	Alabama	2015	58
Morris town	Alabama	2010	1859
Morris town	Alabama	2011	1858
Morris town	Alabama	2012	1870
Morris town	Alabama	2013	1880
Morris town	Alabama	2014	1892
Morris town	Alabama	2015	1910
Mosses town	Alabama	2010	1029
Mosses town	Alabama	2011	1027
Mosses town	Alabama	2012	1014
Mosses town	Alabama	2013	989
Mosses town	Alabama	2014	977
Mosses town	Alabama	2015	963
Moundville town	Alabama	2010	2427
Moundville town	Alabama	2011	2434
Moundville town	Alabama	2012	2425
Moundville town	Alabama	2013	2443
Moundville town	Alabama	2014	2464
Moundville town	Alabama	2015	2458
Mount Vernon town	Alabama	2010	1575
Mount Vernon town	Alabama	2011	1571
Mount Vernon town	Alabama	2012	1568
Mount Vernon town	Alabama	2013	1565
Mount Vernon town	Alabama	2014	1520
Mount Vernon town	Alabama	2015	1520
Mulga town	Alabama	2010	836
Mulga town	Alabama	2011	835
Mulga town	Alabama	2012	831
Mulga town	Alabama	2013	826
Mulga town	Alabama	2014	821
Mulga town	Alabama	2015	822
Munford town	Alabama	2010	1292
Munford town	Alabama	2011	1288
Munford town	Alabama	2012	1280
Munford town	Alabama	2013	1276
Munford town	Alabama	2014	1269
Munford town	Alabama	2015	1265
Myrtlewood town	Alabama	2010	130
Myrtlewood town	Alabama	2011	130
Myrtlewood town	Alabama	2012	128
Myrtlewood town	Alabama	2013	126
Myrtlewood town	Alabama	2014	125
Myrtlewood town	Alabama	2015	125
Napier Field town	Alabama	2010	354
Napier Field town	Alabama	2011	354
Napier Field town	Alabama	2012	351
Napier Field town	Alabama	2013	352
Napier Field town	Alabama	2014	348
Napier Field town	Alabama	2015	346
Natural Bridge town	Alabama	2010	37
Natural Bridge town	Alabama	2011	37
Natural Bridge town	Alabama	2012	37
Natural Bridge town	Alabama	2013	37
Natural Bridge town	Alabama	2014	37
Natural Bridge town	Alabama	2015	37
Nauvoo town	Alabama	2010	217
Nauvoo town	Alabama	2011	217
Nauvoo town	Alabama	2012	216
Nauvoo town	Alabama	2013	215
Nauvoo town	Alabama	2014	214
Nauvoo town	Alabama	2015	213
Nectar town	Alabama	2010	342
Nectar town	Alabama	2011	342
Nectar town	Alabama	2012	345
Nectar town	Alabama	2013	345
Nectar town	Alabama	2014	345
Nectar town	Alabama	2015	345
Needham town	Alabama	2010	95
Needham town	Alabama	2011	95
Needham town	Alabama	2012	93
Needham town	Alabama	2013	93
Needham town	Alabama	2014	92
Needham town	Alabama	2015	92
Newbern town	Alabama	2010	186
Newbern town	Alabama	2011	186
Newbern town	Alabama	2012	181
Newbern town	Alabama	2013	182
Newbern town	Alabama	2014	182
Newbern town	Alabama	2015	180
New Brockton town	Alabama	2010	1144
New Brockton town	Alabama	2011	1147
New Brockton town	Alabama	2012	1144
New Brockton town	Alabama	2013	1159
New Brockton town	Alabama	2014	1146
New Brockton town	Alabama	2015	1147
New Site town	Alabama	2010	773
New Site town	Alabama	2011	771
New Site town	Alabama	2012	771
New Site town	Alabama	2013	764
New Site town	Alabama	2014	762
New Site town	Alabama	2015	759
Newton town	Alabama	2010	1511
Newton town	Alabama	2011	1513
Newton town	Alabama	2012	1501
Newton town	Alabama	2013	1505
Newton town	Alabama	2014	1485
Newton town	Alabama	2015	1473
Newville town	Alabama	2010	539
Newville town	Alabama	2011	538
Newville town	Alabama	2012	538
Newville town	Alabama	2013	528
Newville town	Alabama	2014	524
Newville town	Alabama	2015	521
North Courtland town	Alabama	2010	632
North Courtland town	Alabama	2011	631
North Courtland town	Alabama	2012	627
North Courtland town	Alabama	2013	623
North Courtland town	Alabama	2014	620
North Courtland town	Alabama	2015	617
North Johns town	Alabama	2010	145
North Johns town	Alabama	2011	145
North Johns town	Alabama	2012	145
North Johns town	Alabama	2013	144
North Johns town	Alabama	2014	144
North Johns town	Alabama	2015	143
Notasulga town	Alabama	2010	965
Notasulga town	Alabama	2011	970
Notasulga town	Alabama	2012	952
Notasulga town	Alabama	2013	921
Notasulga town	Alabama	2014	887
Notasulga town	Alabama	2015	870
Oak Grove town	Alabama	2010	529
Oak Grove town	Alabama	2011	527
Oak Grove town	Alabama	2012	525
Oak Grove town	Alabama	2013	524
Oak Grove town	Alabama	2014	522
Oak Grove town	Alabama	2015	522
Oak Hill town	Alabama	2010	26
Oak Hill town	Alabama	2011	26
Oak Hill town	Alabama	2012	26
Oak Hill town	Alabama	2013	26
Oak Hill town	Alabama	2014	25
Oak Hill town	Alabama	2015	25
Oakman town	Alabama	2010	786
Oakman town	Alabama	2011	786
Oakman town	Alabama	2012	781
Oakman town	Alabama	2013	774
Oakman town	Alabama	2014	770
Oakman town	Alabama	2015	765
Odenville town	Alabama	2010	3592
Odenville town	Alabama	2011	3599
Odenville town	Alabama	2012	3615
Odenville town	Alabama	2013	3638
Odenville town	Alabama	2014	3677
Odenville town	Alabama	2015	3681
Ohatchee town	Alabama	2010	1156
Ohatchee town	Alabama	2011	1156
Ohatchee town	Alabama	2012	1158
Ohatchee town	Alabama	2013	1158
Ohatchee town	Alabama	2014	1153
Ohatchee town	Alabama	2015	1145
Onycha town	Alabama	2010	184
Onycha town	Alabama	2011	184
Onycha town	Alabama	2012	186
Onycha town	Alabama	2013	184
Onycha town	Alabama	2014	185
Onycha town	Alabama	2015	185
Orrville town	Alabama	2010	203
Orrville town	Alabama	2011	203
Orrville town	Alabama	2012	200
Orrville town	Alabama	2013	197
Orrville town	Alabama	2014	194
Orrville town	Alabama	2015	192
Owens Cross Roads town	Alabama	2010	1522
Owens Cross Roads town	Alabama	2011	1552
Owens Cross Roads town	Alabama	2012	1676
Owens Cross Roads town	Alabama	2013	1706
Owens Cross Roads town	Alabama	2014	1728
Owens Cross Roads town	Alabama	2015	1765
Paint Rock town	Alabama	2010	210
Paint Rock town	Alabama	2011	210
Paint Rock town	Alabama	2012	210
Paint Rock town	Alabama	2013	210
Paint Rock town	Alabama	2014	209
Paint Rock town	Alabama	2015	208
Parrish town	Alabama	2010	990
Parrish town	Alabama	2011	990
Parrish town	Alabama	2012	984
Parrish town	Alabama	2013	978
Parrish town	Alabama	2014	973
Parrish town	Alabama	2015	967
Pennington town	Alabama	2010	220
Pennington town	Alabama	2011	220
Pennington town	Alabama	2012	216
Pennington town	Alabama	2013	215
Pennington town	Alabama	2014	213
Pennington town	Alabama	2015	212
Perdido Beach town	Alabama	2010	581
Perdido Beach town	Alabama	2011	583
Perdido Beach town	Alabama	2012	593
Perdido Beach town	Alabama	2013	602
Perdido Beach town	Alabama	2014	613
Perdido Beach town	Alabama	2015	623
Petrey town	Alabama	2010	58
Petrey town	Alabama	2011	58
Petrey town	Alabama	2012	58
Petrey town	Alabama	2013	58
Petrey town	Alabama	2014	58
Petrey town	Alabama	2015	59
Phil Campbell town	Alabama	2010	1148
Phil Campbell town	Alabama	2011	1149
Phil Campbell town	Alabama	2012	1147
Phil Campbell town	Alabama	2013	1193
Phil Campbell town	Alabama	2014	1186
Phil Campbell town	Alabama	2015	1233
Pickensville town	Alabama	2010	604
Pickensville town	Alabama	2011	603
Pickensville town	Alabama	2012	591
Pickensville town	Alabama	2013	591
Pickensville town	Alabama	2014	586
Pickensville town	Alabama	2015	580
Pike Road town	Alabama	2010	5429
Pike Road town	Alabama	2011	5460
Pike Road town	Alabama	2012	5583
Pike Road town	Alabama	2013	6567
Pike Road town	Alabama	2014	7496
Pike Road town	Alabama	2015	7934
Pinckard town	Alabama	2010	647
Pinckard town	Alabama	2011	648
Pinckard town	Alabama	2012	644
Pinckard town	Alabama	2013	651
Pinckard town	Alabama	2014	641
Pinckard town	Alabama	2015	635
Pine Apple town	Alabama	2010	132
Pine Apple town	Alabama	2011	131
Pine Apple town	Alabama	2012	130
Pine Apple town	Alabama	2013	129
Pine Apple town	Alabama	2014	127
Pine Apple town	Alabama	2015	126
Pine Hill town	Alabama	2010	973
Pine Hill town	Alabama	2011	964
Pine Hill town	Alabama	2012	958
Pine Hill town	Alabama	2013	946
Pine Hill town	Alabama	2014	933
Pine Hill town	Alabama	2015	918
Pine Ridge town	Alabama	2010	282
Pine Ridge town	Alabama	2011	282
Pine Ridge town	Alabama	2012	283
Pine Ridge town	Alabama	2013	282
Pine Ridge town	Alabama	2014	282
Pine Ridge town	Alabama	2015	282
Pisgah town	Alabama	2010	722
Pisgah town	Alabama	2011	721
Pisgah town	Alabama	2012	723
Pisgah town	Alabama	2013	720
Pisgah town	Alabama	2014	719
Pisgah town	Alabama	2015	715
Pleasant Groves town	Alabama	2010	420
Pleasant Groves town	Alabama	2011	420
Pleasant Groves town	Alabama	2012	421
Pleasant Groves town	Alabama	2013	419
Pleasant Groves town	Alabama	2014	418
Pleasant Groves town	Alabama	2015	416
Pollard town	Alabama	2010	137
Pollard town	Alabama	2011	137
Pollard town	Alabama	2012	137
Pollard town	Alabama	2013	136
Pollard town	Alabama	2014	136
Pollard town	Alabama	2015	135
Powell town	Alabama	2010	955
Powell town	Alabama	2011	955
Powell town	Alabama	2012	959
Powell town	Alabama	2013	954
Powell town	Alabama	2014	954
Powell town	Alabama	2015	956
Priceville town	Alabama	2010	2657
Priceville town	Alabama	2011	2676
Priceville town	Alabama	2012	2753
Priceville town	Alabama	2013	2819
Priceville town	Alabama	2014	2940
Priceville town	Alabama	2015	3062
Providence town	Alabama	2010	224
Providence town	Alabama	2011	223
Providence town	Alabama	2012	220
Providence town	Alabama	2013	218
Providence town	Alabama	2014	216
Providence town	Alabama	2015	215
Ragland town	Alabama	2010	1636
Ragland town	Alabama	2011	1639
Ragland town	Alabama	2012	1647
Ragland town	Alabama	2013	1656
Ragland town	Alabama	2014	1674
Ragland town	Alabama	2015	1674
Ranburne town	Alabama	2010	406
Ranburne town	Alabama	2011	406
Ranburne town	Alabama	2012	406
Ranburne town	Alabama	2013	405
Ranburne town	Alabama	2014	409
Ranburne town	Alabama	2015	411
Red Level town	Alabama	2010	487
Red Level town	Alabama	2011	487
Red Level town	Alabama	2012	491
Red Level town	Alabama	2013	488
Red Level town	Alabama	2014	489
Red Level town	Alabama	2015	490
Reece City town	Alabama	2010	653
Reece City town	Alabama	2011	653
Reece City town	Alabama	2012	649
Reece City town	Alabama	2013	646
Reece City town	Alabama	2014	642
Reece City town	Alabama	2015	637
Reform town	Alabama	2010	1700
Reform town	Alabama	2011	1698
Reform town	Alabama	2012	1670
Reform town	Alabama	2013	1669
Reform town	Alabama	2014	1654
Reform town	Alabama	2015	1636
Rehobeth town	Alabama	2010	1292
Rehobeth town	Alabama	2011	1296
Rehobeth town	Alabama	2012	1319
Rehobeth town	Alabama	2013	1364
Rehobeth town	Alabama	2014	1403
Rehobeth town	Alabama	2015	1438
Repton town	Alabama	2010	282
Repton town	Alabama	2011	282
Repton town	Alabama	2012	280
Repton town	Alabama	2013	278
Repton town	Alabama	2014	275
Repton town	Alabama	2015	271
Ridgeville town	Alabama	2010	107
Ridgeville town	Alabama	2011	107
Ridgeville town	Alabama	2012	107
Ridgeville town	Alabama	2013	107
Ridgeville town	Alabama	2014	106
Ridgeville town	Alabama	2015	106
River Falls town	Alabama	2010	526
River Falls town	Alabama	2011	527
River Falls town	Alabama	2012	529
River Falls town	Alabama	2013	526
River Falls town	Alabama	2014	526
River Falls town	Alabama	2015	527
